regime,metric,parameter,pawn_median,delta,S1_givendata,n,floor,delta_over_floor,temperature_K
oxide,permeability,D_ref,0.0657093543346571,0.07051599189459833,0.010373132240507493,1499,0.07827627292109525,0.9008603662783036,773.0
oxide,permeability,E_D,0.06559445297610786,0.06625125051405821,0.016602310639182986,1499,0.07827627292109525,0.8463771720562294,773.0
oxide,permeability,K_s_ref,0.06947974264722342,0.05540625327574731,0.012935714180500074,1499,0.07827627292109525,0.7078294763931647,773.0
oxide,permeability,H_s,0.051091749458624915,0.0640745308380322,0.006899982786846449,1499,0.07827627292109525,0.818569004973208,773.0
oxide,permeability,D_ox_ref,0.16999110518123195,0.1372477199096982,0.2529170346085341,1499,0.07827627292109525,1.7533757649402633,773.0
oxide,permeability,E_D_ox,0.05545144936296084,0.05114974232602968,0.0072524446360119794,1499,0.07827627292109525,0.6534514280922663,773.0
oxide,permeability,K_ox_ref,0.13207829828386708,0.1412621292441055,0.12128496836344245,1499,0.07827627292109525,1.8046609013500403,773.0
oxide,permeability,H_sol_ox,0.376319768734712,0.3821349982992555,0.6158884793006155,1499,0.07827627292109525,4.88187523548111,773.0
oxide,permeability,metal_thickness,0.06617745163442294,0.07351077499198251,0.007989759496944837,1499,0.07827627292109525,0.939119508999662,773.0
oxide,permeability,oxide_thickness,0.06767622859684233,0.0666606247982806,0.009362966053807261,1499,0.07827627292109525,0.8516070363426276,773.0
oxide,permeability,P_upstream,0.057798278643629686,0.06477085969423406,0.010911289091807235,1499,0.07827627292109525,0.8274647894838447,773.0
oxide,permeability,f_pinhole,0.05890371358683567,0.06428634802899252,0.009026178249595585,1499,0.07827627292109525,0.8212750253680963,773.0
oxide,permeability,f_crack,0.05943517900822771,0.0688831486026966,0.005229979313858434,1499,0.07827627292109525,0.8800003632279837,773.0
oxide,permeability,f_gb_defect,0.05683827995695863,0.06300584878786152,0.0022536641501256483,1499,0.07827627292109525,0.8049163103533715,773.0
oxide,permeability,crack_thickness_factor,0.06792973093173227,0.053043568348637875,0.004868025866697929,1499,0.07827627292109525,0.6776455542550848,773.0
oxide,permeability,gb_diffusivity_factor,0.057389370691572156,0.0704210562329601,0.02662492908082148,1499,0.07827627292109525,0.8996475382003251,773.0
oxide,permeability,grain_size,0.063099829416479,0.06451175061649518,0.009297785206315435,1499,0.07827627292109525,0.8241546027814187,773.0
oxide,permeability,gb_thickness,0.054649766511007336,0.07723615172131938,0.005852070044243179,1499,0.07827627292109525,0.9867121777652298,773.0
oxide,permeability,lattice_density,0.0783811429842117,0.07185881743073917,0.007809348810418299,1499,0.07827627292109525,0.9180153161249124,773.0
oxide,permeability,trap_dislocation_E_b,0.06462975316877918,0.06314784552993224,0.018954570527685347,1499,0.07827627292109525,0.8067303561270361,773.0
oxide,permeability,trap_dislocation_N_T,0.06159781390427324,0.050837956319608475,0.008287399356296523,1499,0.07827627292109525,0.6494682797538739,773.0
oxide,permeability,trap_gb_E_b,0.055363575717144765,0.08682114272871055,0.011700633161891828,1499,0.07827627292109525,1.10916296201569,773.0
oxide,permeability,trap_gb_N_T,0.06449410718256615,0.05428947859432922,0.004800202379383482,1499,0.07827627292109525,0.6935623857443314,773.0
oxide,permeability,trap_vacancy_E_b,0.06867911941294197,0.08627006695090257,0.013039718432724461,1499,0.07827627292109525,1.1021228238327763,773.0
oxide,permeability,trap_vacancy_N_T,0.053222715218049915,0.047641518744928356,0.01497077124426066,1499,0.07827627292109525,0.6086329479809596,773.0
oxide,permeability,trap_carbide_E_b,0.06891705581498778,0.07463739784185021,0.023712333400654557,1499,0.07827627292109525,0.9535124125938759,773.0
oxide,permeability,trap_carbide_N_T,0.060647098065376916,0.0752696686691239,0.004740455799729293,1499,0.07827627292109525,0.9615898389157835,773.0
oxide,PRF,D_ref,0.09637624187937371,0.08807967494193418,0.05487131929750245,1499,0.07843332921015253,1.1229878398497588,773.0
oxide,PRF,E_D,0.07212586168556816,0.07177553350599912,0.01777226302731348,1499,0.07843332921015253,0.9151152224290434,773.0
oxide,PRF,K_s_ref,0.11663998221036247,0.11266668203724381,0.08677606151750249,1499,0.07843332921015253,1.4364643598815905,773.0
oxide,PRF,H_s,0.13992217033577942,0.11451335426574874,0.10105931812881692,1499,0.07843332921015253,1.4600088434206864,773.0
oxide,PRF,D_ox_ref,0.12611741160773848,0.07061894818746052,0.10553497819244087,1499,0.07843332921015253,0.9003691274948392,773.0
oxide,PRF,E_D_ox,0.06704469646430954,0.07271884125738703,0.013423348271745931,1499,0.07843332921015253,0.9271420962196539,773.0
oxide,PRF,K_ox_ref,0.11284634200578163,0.11594676471759406,0.057172161232528655,1499,0.07843332921015253,1.4782843707542856,773.0
oxide,PRF,H_sol_ox,0.17229931065154547,0.16750746822263574,0.14633422238349972,1499,0.07843332921015253,2.1356669404382917,773.0
oxide,PRF,metal_thickness,0.0963286635534801,0.07567295391415524,0.054201313870684165,1499,0.07843332921015253,0.9648060929735469,773.0
oxide,PRF,oxide_thickness,0.12980653769179454,0.1230247740863339,0.11788809435245373,1499,0.07843332921015253,1.5685267388906066,773.0
oxide,PRF,P_upstream,0.102630642650656,0.1084408324551775,0.05176963214207921,1499,0.07843332921015253,1.3825861218337874,773.0
oxide,PRF,f_pinhole,0.05646177242695727,0.05008402578958801,0.027094097425853402,1499,0.07843332921015253,0.6385553985014965,773.0
oxide,PRF,f_crack,0.05249717559655728,0.06442462851133775,0.0048047876984283755,1499,0.07843332921015253,0.8213935218626233,773.0
oxide,PRF,f_gb_defect,0.06506883783820086,0.04867627951455604,0.007619842616602585,1499,0.07843332921015253,0.6206070812592168,773.0
oxide,PRF,crack_thickness_factor,0.06334819782912696,0.06716957321615478,0.010193345947132622,1499,0.07843332921015253,0.8563906937595638,773.0
oxide,PRF,gb_diffusivity_factor,0.06327774071603291,0.055162435544559844,0.0187782585337596,1499,0.07843332921015253,0.7033035075785045,773.0
oxide,PRF,grain_size,0.07162330442517234,0.06247147540333363,0.015369270166277175,1499,0.07843332921015253,0.7964914409784766,773.0
oxide,PRF,gb_thickness,0.06533689126084055,0.03973780098838677,0.007288381149699733,1499,0.07843332921015253,0.5066443231284266,773.0
oxide,PRF,lattice_density,0.0549744273960418,0.07790309742649858,0.0022942638167492606,1499,0.07843332921015253,0.9932397134101848,773.0
oxide,PRF,trap_dislocation_E_b,0.05998509073162869,0.0667787338601667,0.005190455397603524,1499,0.07843332921015253,0.8514076162856893,773.0
oxide,PRF,trap_dislocation_N_T,0.07295307983099844,0.05987743315376123,0.016777344201964178,1499,0.07843332921015253,0.7634182273880911,773.0
oxide,PRF,trap_gb_E_b,0.06021375921009234,0.04832291365418924,0.006461282463680413,1499,0.07843332921015253,0.616101778935252,773.0
oxide,PRF,trap_gb_N_T,0.057733209164051204,0.06335158916926971,0.0037588734096916866,1499,0.07843332921015253,0.8077126115548003,773.0
oxide,PRF,trap_vacancy_E_b,0.11532577273738048,0.07361916834022753,0.07478522708407025,1499,0.07843332921015253,0.9386209801572231,773.0
oxide,PRF,trap_vacancy_N_T,0.11923726929063821,0.13482995484657168,0.10090897615483986,1499,0.07843332921015253,1.7190390386886585,773.0
oxide,PRF,trap_carbide_E_b,0.054462975316877923,0.07110888124179025,0.012397143138927027,1499,0.07843332921015253,0.9066156181036595,773.0
oxide,PRF,trap_carbide_N_T,0.07199466310873916,0.069759320380101,0.015334902285201752,1499,0.07843332921015253,0.8894091463743611,773.0
metal,flux,D_ref,0.16534145530668537,0.1496947384733494,0.18594659175402858,1494,0.10206534526147779,1.4666558770741576,773.0
metal,flux,E_D,0.0868597432234531,0.09354428654593405,0.03246931128891215,1494,0.10206534526147779,0.9165136933234888,773.0
metal,flux,K_s_ref,0.14904360169986436,0.16052145892797298,0.24279068875363072,1494,0.10206534526147779,1.57273223851581,773.0
metal,flux,H_s,0.19730600253362443,0.19922912237695717,0.14020626174483208,1494,0.10206534526147779,1.951976176307039,773.0
metal,flux,D_ox_ref,0.06090833131182448,0.06844702819926915,0.019833884378477933,1494,0.10206534526147779,0.6706196704073945,773.0
metal,flux,E_D_ox,0.06774750006738363,0.05702857605111822,0.0032773381358620437,1494,0.10206534526147779,0.5587457320113759,773.0
metal,flux,K_ox_ref,0.07445720241143546,0.07623689133301753,0.009064787487669056,1494,0.10206534526147779,0.7469419824888536,773.0
metal,flux,H_sol_ox,0.07435109565779899,0.08080866006944384,0.009206509796357345,1494,0.10206534526147779,0.7917345487091907,773.0
metal,flux,metal_thickness,0.12334402486905115,0.11504678201075977,0.1020057937307807,1494,0.10206534526147779,1.127187506357082,773.0
metal,flux,oxide_thickness,0.056807183993243665,0.06479524483319993,0.00548266068331382,1494,0.10206534526147779,0.6348407940736708,773.0
metal,flux,P_upstream,0.10791757634565105,0.10616620724753416,0.036951801376669105,1494,0.10206534526147779,1.040178789142882,773.0
metal,flux,f_pinhole,0.07795477210856849,0.07275773411082267,0.003631478674198779,1494,0.10206534526147779,0.7128544357972539,773.0
metal,flux,f_crack,0.06497758371292778,0.058086348846134686,0.0050447371800929,1494,0.10206534526147779,0.5691094141437059,773.0
metal,flux,f_gb_defect,0.05610810130903929,0.07055296738788998,0.004462176168370537,1494,0.10206534526147779,0.6912529145631429,773.0
metal,flux,crack_thickness_factor,0.06295823113483015,0.0724083010878984,0.006628716028184142,1494,0.10206534526147779,0.7094308151547227,773.0
metal,flux,gb_diffusivity_factor,0.05594305634169789,0.05722939879811721,0.003969966462078461,1494,0.10206534526147779,0.5607133219556857,773.0
metal,flux,grain_size,0.07883857577962858,0.09765556470556558,0.02389074630868289,1494,0.10206534526147779,0.9567945364353108,773.0
metal,flux,gb_thickness,0.07848620432513051,0.07884699143988373,0.007520372182362117,1494,0.10206534526147779,0.7725148162472607,773.0
metal,flux,lattice_density,0.07385829672156186,0.03901315371650943,0.009265989524575685,1494,0.10206534526147779,0.3822370229245092,773.0
metal,flux,trap_dislocation_E_b,0.06793743205484129,0.07102763117790278,0.01033658111219885,1494,0.10206534526147779,0.6959035017805454,773.0
metal,flux,trap_dislocation_N_T,0.06049252940172323,0.06464027316986481,0.012472429638665872,1494,0.10206534526147779,0.6333224367611265,773.0
metal,flux,trap_gb_E_b,0.0613173050142404,0.09704028914280352,0.004504695881602976,1494,0.10206534526147779,0.950766285012795,773.0
metal,flux,trap_gb_N_T,0.057172762638922583,0.0809836443817035,0.006438005956154401,1494,0.10206534526147779,0.7934489828475494,773.0
metal,flux,trap_vacancy_E_b,0.1490817857559994,0.1541404766425195,0.11400764789396813,1494,0.10206534526147779,1.5102136405616635,773.0
metal,flux,trap_vacancy_N_T,0.1719630198646937,0.14022310283085926,0.10806164587926596,1494,0.10206534526147779,1.3738561553054702,773.0
metal,flux,trap_carbide_E_b,0.0626645283595231,0.07423304088036212,0.0132096121483872,1494,0.10206534526147779,0.7273089675069141,773.0
metal,flux,trap_carbide_N_T,0.061561682973504755,0.07469269559671851,0.00709061839301694,1494,0.10206534526147779,0.7318125011517455,773.0
metal,permeability,D_ref,0.06782332911062595,0.08087668883615012,0.009591510238378889,1494,0.06072575012561043,1.3318351550842558,773.0
metal,permeability,E_D,0.06179303343126421,0.06660245422362959,0.0158251820510791,1494,0.06072575012561043,1.096774499876301,773.0
metal,permeability,K_s_ref,0.05969964870668355,0.06685435531827424,0.00409581640588516,1494,0.06072575012561043,1.100922675800412,773.0
metal,permeability,H_s,0.061087751453240254,0.09122492797364803,0.00589086256327106,1494,0.06072575012561043,1.5022445632198935,773.0
metal,permeability,D_ox_ref,0.20524316505395182,0.21419213554315397,0.41612094429778207,1494,0.06072575012561043,3.527204441280681,773.0
metal,permeability,E_D_ox,0.05486680502771713,0.07027666766049649,0.007682205092914413,1494,0.06072575012561043,1.1572795315847086,773.0
metal,permeability,K_ox_ref,0.14142475944044636,0.11248430704453777,0.09423199518991826,1494,0.06072575012561043,1.8523329363880303,773.0
metal,permeability,H_sol_ox,0.35663009981761495,0.3407301483451331,0.4494621219908365,1494,0.06072575012561043,5.610966478641058,773.0
metal,permeability,metal_thickness,0.09130481658176329,0.08453055973198223,0.015491887305969686,1494,0.06072575012561043,1.3920051964303752,773.0
metal,permeability,oxide_thickness,0.07035524648931296,0.07462701088849628,0.011666698207576546,1494,0.06072575012561043,1.2289187162633854,773.0
metal,permeability,P_upstream,0.05382137049315831,0.06551916999922923,0.0031916451065457344,1494,0.06072575012561043,1.078935539926698,773.0
metal,permeability,f_pinhole,0.06828207685327439,0.09524043167192345,0.006366269717941482,1494,0.06072575012561043,1.5683697850569132,773.0
metal,permeability,f_crack,0.060842924269786075,0.06090779801643524,0.01559272005437504,1494,0.06072575012561043,1.0029978697743256,773.0
metal,permeability,f_gb_defect,0.05998490606722191,0.07162982022783898,0.012482079573607151,1494,0.06072575012561043,1.179562542738025,773.0
metal,permeability,crack_thickness_factor,0.0519471173283739,0.06651831468549396,0.004072070609905858,1494,0.06072575012561043,1.0953889338197007,773.0
metal,permeability,gb_diffusivity_factor,0.056418066000017975,0.07172398367560189,0.011394144712353763,1494,0.06072575012561043,1.181113177313442,773.0
metal,permeability,grain_size,0.0671096017178333,0.05932656928769708,0.014665202401246835,1494,0.06072575012561043,0.9769590192789852,773.0
metal,permeability,gb_thickness,0.07103357501594745,0.07164365708522141,0.006666159245023451,1494,0.06072575012561043,1.1797904008929891,773.0
metal,permeability,lattice_density,0.05648095738659335,0.06859446221078813,0.004804248030455838,1494,0.06072575012561043,1.1295778490821666,773.0
metal,permeability,trap_dislocation_E_b,0.06294511378848727,0.05249089526125143,0.006262455120839425,1494,0.06072575012561043,0.8643927024808207,773.0
metal,permeability,trap_dislocation_N_T,0.0634933469897487,0.057622353585643646,0.01659136650454313,1494,0.06072575012561043,0.9488948834135857,773.0
metal,permeability,trap_gb_E_b,0.06933254269875924,0.08013120213414802,0.009873677374463475,1494,0.06072575012561043,1.319558868657821,773.0
metal,permeability,trap_gb_N_T,0.05659550955499852,0.076646527897062,0.018323170647775566,1494,0.06072575012561043,1.2621750696948106,773.0
metal,permeability,trap_vacancy_E_b,0.05616425433276731,0.08080388861893759,0.0015253185557995246,1494,0.06072575012561043,1.3306363190540387,773.0
metal,permeability,trap_vacancy_N_T,0.05921897882357169,0.04339498202582811,0.008245250678101317,1494,0.06072575012561043,0.7146059445303871,773.0
metal,permeability,trap_carbide_E_b,0.05665615482062478,0.06019913114353872,0.012266957230846998,1494,0.06072575012561043,0.9913279131014042,773.0
metal,permeability,trap_carbide_N_T,0.057417589822376755,0.08313564546777556,0.007599525934515942,1494,0.06072575012561043,1.3690344754212267,773.0
metal,PRF,D_ref,0.12450652722747814,0.1271808996720643,0.036084020257984975,1494,0.09808863554218936,1.296591587486829,773.0
metal,PRF,E_D,0.07569158064023432,0.11606193574461875,0.009551180703468635,1494,0.09808863554218936,1.1832352963529482,773.0
metal,PRF,K_s_ref,0.0946111066188692,0.161735922475012,0.02043305829947997,1494,0.09808863554218936,1.6488752400419213,773.0
metal,PRF,H_s,0.12173975544235105,0.14238640883480463,0.0371986276585832,1494,0.09808863554218936,1.4516096390550988,773.0
metal,PRF,D_ox_ref,0.12941897343288142,0.13449563429616443,0.102302577175672,1494,0.09808863554218936,1.3711642898561465,773.0
metal,PRF,E_D_ox,0.055234360259831264,0.1020010109671254,0.01282764694465193,1494,0.09808863554218936,1.0398861234363208,773.0
metal,PRF,K_ox_ref,0.08583272688067707,0.12050294611818049,0.014569268296719525,1494,0.09808863554218936,1.2285107795831294,773.0
metal,PRF,H_sol_ox,0.18284547586318428,0.18065459700526493,0.033757413987980225,1494,0.09808863554218936,1.8417484962114978,773.0
metal,PRF,metal_thickness,0.08794461964187848,0.17346830384885717,0.02928823548515201,1494,0.09808863554218936,1.7684852367453507,773.0
metal,PRF,oxide_thickness,0.11597297467274018,0.1585618026638203,0.019000018033548075,1494,0.09808863554218936,1.6165155299323188,773.0
metal,PRF,P_upstream,0.09118127992956165,0.09168674490347162,0.006331183219824854,1494,0.09808863554218936,0.9347336151295101,773.0
metal,PRF,f_pinhole,0.05889778352784741,0.11516659584383934,0.006730120379465103,1494,0.09808863554218936,1.1741074305626824,773.0
metal,PRF,f_crack,0.05612993360466474,0.09339024883403164,0.0056678003785878605,1494,0.09808863554218936,0.9521006008271278,773.0
metal,PRF,f_gb_defect,0.06649191845682506,0.09169530332133537,0.00936363064771712,1494,0.09808863554218936,0.9348208670095719,773.0
metal,PRF,crack_thickness_factor,0.053533867011670844,0.13237689383592774,0.010155573322580868,1494,0.09808863554218936,1.349564025477656,773.0
metal,PRF,gb_diffusivity_factor,0.0584665283056162,0.08769616921391254,0.002043325238779619,1494,0.09808863554218936,0.8940502508692063,773.0
metal,PRF,grain_size,0.06226471883057959,0.11035491653661929,0.007679137804396905,1494,0.09808863554218936,1.1250530290958531,773.0
metal,PRF,gb_thickness,0.08346136222743322,0.1262899615982298,0.008086018823598223,1494,0.09808863554218936,1.2875085977101868,773.0
metal,PRF,lattice_density,0.0734136546184739,0.09264979155890878,0.01797571423941994,1494,0.09808863554218936,0.9445517418687993,773.0
metal,PRF,trap_dislocation_E_b,0.06581880093079251,0.08760947380833435,0.014874410997044679,1494,0.09808863554218936,0.8931664032644459,773.0
metal,PRF,trap_dislocation_N_T,0.06486518782063377,0.11537515229056833,0.01426564810191585,1494,0.09808863554218936,1.1762336345370386,773.0
metal,PRF,trap_gb_E_b,0.05960216705749172,0.12119119849095325,0.006718307302918399,1494,0.09808863554218936,1.235527416821158,773.0
metal,PRF,trap_gb_N_T,0.06348058902275769,0.13628966811053242,0.005713802264077433,1494,0.09808863554218936,1.3894542151308877,773.0
metal,PRF,trap_vacancy_E_b,0.14955679541431946,0.10292460673241126,0.009481253278301023,1494,0.09808863554218936,1.049302053836215,773.0
metal,PRF,trap_vacancy_N_T,0.11975643064427734,0.13434668508086578,0.04719540797321138,1494,0.09808863554218936,1.3696457733177592,773.0
metal,PRF,trap_carbide_E_b,0.05803212851405622,0.10276186915702087,0.017188715821951094,1494,0.09808863554218936,1.0476429668839822,773.0
metal,PRF,trap_carbide_N_T,0.054203390744184794,0.09817893495781141,0.008656741377602613,1494,0.09808863554218936,1.0009205899860154,773.0
defect,flux,D_ref,0.1465962922730899,0.13258042200200748,0.15512236101496027,1489,0.07647641825963579,1.733611811576999,773.0
defect,flux,E_D,0.07695133439405755,0.08590066874632477,0.026396312756494913,1489,0.07647641825963579,1.1232308037059717,773.0
defect,flux,K_s_ref,0.1439662671672804,0.1258212534182934,0.26694012383630966,1489,0.07647641825963579,1.6452294221093482,773.0
defect,flux,H_s,0.193646021608124,0.14022325889553836,0.1448611272404372,1489,0.07647641825963579,1.8335489826351885,773.0
defect,flux,D_ox_ref,0.07210821189844091,0.07414520605736538,0.009611986575530213,1489,0.07647641825963579,0.9695172413232535,773.0
defect,flux,E_D_ox,0.05863806617657001,0.06544226964321431,0.011234950500189597,1489,0.07647641825963579,0.8557182871854592,773.0
defect,flux,K_ox_ref,0.06329582486331531,0.08595064748440323,0.008075940169684732,1489,0.07647641825963579,1.1238843219958685,773.0
defect,flux,H_sol_ox,0.1046849153298687,0.10549440811155249,0.022842205855536677,1489,0.07647641825963579,1.3794370933194235,773.0
defect,flux,metal_thickness,0.13152604558710185,0.12984393122439816,0.06715329553941926,1489,0.07647641825963579,1.6978296601650567,773.0
defect,flux,oxide_thickness,0.07080570108603426,0.07750712846283314,0.028722841408232166,1489,0.07647641825963579,1.0134774905343777,773.0
defect,flux,P_upstream,0.12442700609841296,0.14464587335277604,0.11997551226695666,1489,0.07647641825963579,1.8913787628194931,773.0
defect,flux,f_pinhole,0.06998075371516399,0.09323875142666661,0.009415721570460138,1489,0.07647641825963579,1.2191830311681577,773.0
defect,flux,f_crack,0.049920896417126034,0.07847762578852348,0.007651287822100101,1489,0.07647641825963579,1.0261676419271315,773.0
defect,flux,f_gb_defect,0.06613263880708362,0.08002442714237351,0.01436942101870163,1489,0.07647641825963579,1.0463935022517963,773.0
defect,flux,crack_thickness_factor,0.06584302784175677,0.0965485553261601,0.009542389829268966,1489,0.07647641825963579,1.2624617826423281,773.0
defect,flux,gb_diffusivity_factor,0.0533239280450372,0.07719573761120851,0.013266509066600582,1489,0.07647641825963579,1.0094057667440786,773.0
defect,flux,grain_size,0.06033282100053637,0.07282676620561576,0.013319157649285216,1489,0.07647641825963579,0.9522774191433817,773.0
defect,flux,gb_thickness,0.05539053731841108,0.06325729698157775,0.01089360276467164,1489,0.07647641825963579,0.8271477459472617,773.0
defect,flux,lattice_density,0.06242647423386715,0.07648085895472202,0.007777728278813515,1489,0.07647641825963579,1.0000580662011544,773.0
defect,flux,trap_dislocation_E_b,0.06723579177953763,0.07140760133864077,0.019442156484435952,1489,0.07647641825963579,0.933720524099514,773.0
defect,flux,trap_dislocation_N_T,0.07741333537665475,0.055475928948039474,0.014353930711650234,1489,0.07647641825963579,0.7253991519281132,773.0
defect,flux,trap_gb_E_b,0.06642447298083035,0.05132705189828399,0.011511559830839431,1489,0.07647641825963579,0.6711487418779178,773.0
defect,flux,trap_gb_N_T,0.05394819278737588,0.1043065520671705,0.00782583849422084,1489,0.07647641825963579,1.3639047753655513,773.0
defect,flux,trap_vacancy_E_b,0.11913315093684784,0.11491582522112478,0.07567843729743416,1489,0.07647641825963579,1.5026308479953656,773.0
defect,flux,trap_vacancy_N_T,0.12584005300616152,0.10652057538189108,0.1059746535078602,1489,0.07647641825963579,1.39285518079908,773.0
defect,flux,trap_carbide_E_b,0.05533644939849726,0.0829231421793403,0.005074736474085181,1489,0.07647641825963579,1.084296886104394,773.0
defect,flux,trap_carbide_N_T,0.058808963903257176,0.0723744371608772,0.011848182732856151,1489,0.07647641825963579,0.9463627979433811,773.0
defect,permeability,D_ref,0.06617882367788841,0.09132925672128657,0.009037105815131521,1489,0.08078843397051896,1.1304744037322734,773.0
defect,permeability,E_D,0.05902793470516054,0.07901384223082417,0.015467912812154374,1489,0.08078843397051896,0.9780340866572265,773.0
defect,permeability,K_s_ref,0.06930456335151167,0.05771445169974762,0.00870651301230661,1489,0.08078843397051896,0.7143900291570026,773.0
defect,permeability,H_s,0.053878329224153865,0.06061162313874405,0.00789497829812863,1489,0.08078843397051896,0.7502512446380906,773.0
defect,permeability,D_ox_ref,0.16844781191827315,0.14200640633384778,0.22706608901195832,1489,0.08078843397051896,1.7577566410764722,773.0
defect,permeability,E_D_ox,0.060351322358277164,0.10555792962296906,0.01692661159623512,1489,0.08078843397051896,1.306597051522114,773.0
defect,permeability,K_ox_ref,0.13391943604328838,0.13189488392572493,0.13522084762258868,1489,0.08078843397051896,1.6325961210469255,773.0
defect,permeability,H_sol_ox,0.3842315684144577,0.3947769244192431,0.6169188784874122,1489,0.08078843397051896,4.886552505316587,773.0
defect,permeability,metal_thickness,0.058053392817051144,0.05737375208496584,0.004218727723904919,1489,0.08078843397051896,0.7101728461019863,773.0
defect,permeability,oxide_thickness,0.06913599542542889,0.05640278502088099,0.0255901431263057,1489,0.08078843397051896,0.6981542065967425,773.0
defect,permeability,P_upstream,0.05607085432234962,0.05744918725820249,0.009457537145612389,1489,0.08078843397051896,0.711106583389977,773.0
defect,permeability,f_pinhole,0.05554604008816331,0.07685467051380945,0.012308748779884752,1489,0.08078843397051896,0.9513078387168019,773.0
defect,permeability,f_crack,0.06638839914009953,0.07732155757646786,0.012878161758357992,1489,0.08078843397051896,0.9570869711954533,773.0
defect,permeability,f_gb_defect,0.058521165005067086,0.06352481759480902,0.0067097948254405395,1489,0.08078843397051896,0.7863107931760415,773.0
defect,permeability,crack_thickness_factor,0.06447730786393283,0.07663183282482239,0.008005632805787694,1489,0.08078843397051896,0.9485495516943256,773.0
defect,permeability,gb_diffusivity_factor,0.05809718697743181,0.05183726526461994,0.0095736149544529,1489,0.08078843397051896,0.641642159860856,773.0
defect,permeability,grain_size,0.06722003136368437,0.06827037982066636,0.014848358375819042,1489,0.08078843397051896,0.8450514073039137,773.0
defect,permeability,gb_thickness,0.05881306008863353,0.0673759232195644,0.00563533497239647,1489,0.08078843397051896,0.8339798150333126,773.0
defect,permeability,lattice_density,0.06815528641807257,0.11056435238628247,0.006646115197262902,1489,0.08078843397051896,1.3685665998505334,773.0
defect,permeability,trap_dislocation_E_b,0.06999357523221564,0.061744416058327534,0.016277613645477817,1489,0.08078843397051896,0.7642729661136778,773.0
defect,permeability,trap_dislocation_N_T,0.06368752068649752,0.0743374300124904,0.011229770281303118,1489,0.08078843397051896,0.9201494119766865,773.0
defect,permeability,trap_gb_E_b,0.05675851095956477,0.06483568833236006,0.01275189746440474,1489,0.08078843397051896,0.802536763567167,773.0
defect,permeability,trap_gb_N_T,0.05850284637678546,0.06333154258875309,0.008426764249878378,1489,0.08078843397051896,0.7839184333225697,773.0
defect,permeability,trap_vacancy_E_b,0.07128562478308491,0.05472044106336558,0.009201578100320655,1489,0.08078843397051896,0.6773301371745115,773.0
defect,permeability,trap_vacancy_N_T,0.056776037760189996,0.06305194393886991,0.0033807956779744078,1489,0.08078843397051896,0.7804575585891244,773.0
defect,permeability,trap_carbide_E_b,0.07000329034846142,0.11869100812748312,0.017067458938667953,1489,0.08078843397051896,1.4691584214987436,773.0
defect,permeability,trap_carbide_N_T,0.0596927806148895,0.05977206160107452,0.017914554017513375,1489,0.08078843397051896,0.7398591439820004,773.0
defect,PRF,D_ref,0.12635169549183278,0.1065063481668532,0.10057383601513116,1489,0.07057482826124852,1.5091265652478263,773.0
defect,PRF,E_D,0.07365873226930375,0.07750376516751188,0.008044968670520392,1489,0.07057482826124852,1.098178586855562,773.0
defect,PRF,K_s_ref,0.1295405681935987,0.098364465916683,0.1088842155306872,1489,0.07057482826124852,1.3937613217075773,773.0
defect,PRF,H_s,0.14602611545066507,0.1091201669210323,0.08594521019408344,1489,0.07057482826124852,1.5461626986480164,773.0
defect,PRF,D_ox_ref,0.11882214539734337,0.07228445446127049,0.047938982991578366,1489,0.07057482826124852,1.0242243054944946,773.0
defect,PRF,E_D_ox,0.06470718152356655,0.05407800467970273,0.008695970262733938,1489,0.07057482826124852,0.7662506025451582,773.0
defect,PRF,K_ox_ref,0.10168078211132195,0.09997006373640616,0.04913545715831474,1489,0.07057482826124852,1.416511611850398,773.0
defect,PRF,H_sol_ox,0.17681566386160705,0.12468023457623584,0.1294756531541869,1489,0.07057482826124852,1.7666388661224093,773.0
defect,PRF,metal_thickness,0.09414453193666306,0.07377834882888556,0.05081253145893047,1489,0.07057482826124852,1.0453918294463078,773.0
defect,PRF,oxide_thickness,0.1282897850455916,0.10557247342080274,0.08718893987617424,1489,0.07057482826124852,1.4958941597420912,773.0
defect,PRF,P_upstream,0.09834986770996254,0.06967380092117378,0.05292059704560235,1489,0.07057482826124852,0.9872330211454518,773.0
defect,PRF,f_pinhole,0.11748572304280608,0.10187047646136088,0.06950333068824556,1489,0.07057482826124852,1.4434392398981761,773.0
defect,PRF,f_crack,0.09007441596314811,0.06551778777408557,0.02403764853516278,1489,0.07057482826124852,0.928344983448728,773.0
defect,PRF,f_gb_defect,0.09791491068732225,0.11697534517149431,0.050493214688456696,1489,0.07057482826124852,1.6574655306065202,773.0
defect,PRF,crack_thickness_factor,0.06384313004843427,0.07279268971672352,0.010820093193554644,1489,0.07057482826124852,1.0314256727237805,773.0
defect,PRF,gb_diffusivity_factor,0.06711409395973154,0.06186273034912304,0.0352436061412103,1489,0.07057482826124852,0.8765551666682674,773.0
defect,PRF,grain_size,0.06453815677383587,0.05570109981805668,0.009006612501956097,1489,0.07057482826124852,0.7892488184578587,773.0
defect,PRF,gb_thickness,0.06822064265463511,0.05770079383570901,0.00989523861917409,1489,0.07057482826124852,0.8175831986741309,773.0
defect,PRF,lattice_density,0.05668188640635352,0.07989792655796052,0.005875747400229629,1489,0.07057482826124852,1.1321023164548196,773.0
