D_ref,E_D,K_s_ref,H_s,D_ox_ref,E_D_ox,K_ox_ref,H_sol_ox,metal_thickness,oxide_thickness,P_upstream,f_pinhole,f_crack,f_gb_defect,crack_thickness_factor,gb_diffusivity_factor,grain_size,gb_thickness,lattice_density,trap_dislocation_E_b,trap_dislocation_N_T,trap_gb_E_b,trap_gb_N_T,trap_vacancy_E_b,trap_vacancy_N_T,trap_carbide_E_b,trap_carbide_N_T,temperature,flux,permeability,PRF,frac_oxide,frac_metal,frac_defect,D_eff,D_modification,P_interface,flux_intact,flux_defect,flux_bare_metal,regime,regime_hierarchy,dominant_path
1.7188563499203e-07,73093.37250277404,0.032324193356352025,6729.038998183949,6.492447842443629e-20,69006.76267450934,0.24619306883041125,147184.50713642628,0.00043861473771593244,5.4178034946208305e-06,651114.8958965495,8.882711560614164e-06,8.143283230997253e-06,7.651071566187242e-06,0.1794922135415018,10.299164425155322,9.223910869871571e-05,8.089443704070553e-10,1.1385341654985929e+29,20270.413908017556,297178156608722.7,25101.849141646813,2.55637438795815e+16,41150.76637941641,3.458770761702725e+27,31325.30684455023,2.978854477625192e+26,1273.0,0.005395716878731385,1.2956007187623007e-12,1.0177819957420178,0.03463729690688116,0.965337626716914,2.5076376204853773e-05,8.997916610937893e-08,0.3947122928062192,628561.4703687044,0.005395581573705038,1.3530502634594757e-07,0.00549166349329412,metal,metal_limited/traps_defect_limited,intact_oxide
3.089200082161342e-07,67644.82758030818,0.049147501202586326,49103.02762939836,5.2411276920838656e-20,70079.49890282031,0.13788413620086187,102206.73175583642,0.00012253636430274272,3.7663846191591074e-06,3584101.683677314,6.945438060767352e-06,9.431748938848221e-06,4.9298988418767515e-06,0.4617768179823634,64.04322656949314,8.670263262983378e-05,8.797876634664915e-10,1.1589913119607512e+29,23752.28337293702,414887939032815.0,28478.291480904638,3.303275942830275e+16,47301.72012104125,4.3268093584540476e+27,20138.787011143828,1.3048680382317845e+27,1273.0,0.013463817610163718,1.451192679581563e-14,6.310204868176529,0.9747997219380152,0.02510795220160846,9.232586037637761e-05,9.255707772763724e-08,0.23071847265506124,89997.76288036467,0.013462574551618908,1.2430585448089895e-06,0.08495944742789596,oxide,oxide_limited/regime_intact_oxide,intact_oxide
3.297849783272029e-07,74678.66688855867,0.012155521337899563,10587.532644718838,1.2161990407704861e-20,70432.19147882667,0.29685968010726366,52597.67873382524,0.00014863038004449085,6.602261512323475e-07,6542034.064795279,1.1132483672633883e-06,2.154892961054926e-06,7.87100642321395e-06,0.2256412271966706,79.68194335733476,0.00029986761395593784,5.546328851651765e-10,1.1197863277023154e+29,15034.421673698744,630707792834116.4,29191.07057293244,3.15098083347071e+16,40521.27199322998,2.7996226409574363e+24,25283.128861493104,1.966745278841267e+27,1273.0,0.0011337337323915917,1.1438950243463655e-16,70.92311956569813,0.9993504447381832,0.0001985391973282665,0.0004510160644884686,3.689901811390067e-07,0.8384993204439355,1299.4362587466753,0.0011332224002654305,5.113321261610783e-07,0.08040793305807406,oxide,oxide_limited/regime_intact_oxide,intact_oxide
1.4052404659647915e-07,71463.19631606013,0.07253775343633047,49523.28263086023,1.128226764315699e-20,69027.46634195418,0.39866836865126004,131624.23262444648,8.45931381636162e-05,8.191320783759832e-06,9054618.972714301,3.3985091481928473e-06,2.1111158453454495e-06,4.532871159243714e-06,0.328993822422805,27.200336763236653,0.00021328927993002572,7.009712631481412e-10,8.333546309186857e+28,24490.938765841507,776715190376880.1,26049.479931481535,4.596322513691012e+16,36191.533512137365,5.805627414712961e+27,36063.01516964822,1.5177221228174167e+27,1273.0,0.08042774388642825,9.85113333367286e-14,1.955763589069434,0.7385536077371443,0.2614278498901008,1.8542372754854862e-05,5.034747963331925e-08,0.27185676740039966,2367173.4626235333,0.08042625256522128,1.491321206974152e-06,0.15729765304407814,oxide,transition,intact_oxide
3.2380026523452615e-07,61613.764683641995,0.016596523734101,21718.609076854467,7.090077407092167e-20,69962.40520144186,0.19223204256810306,96778.78594716926,0.00011329872543889137,2.907456966038754e-06,2817667.667327976,8.035374867276808e-06,4.028948884908528e-06,7.598320711131844e-06,0.22073768712794947,83.36376332810313,0.0002643659272724706,5.932330871364197e-10,9.77693872117156e+28,20137.720041041255,249194838942672.06,25310.01410058878,5.646914558312358e+16,41459.628290437315,6.691130969708873e+27,34148.60430941625,1.3856309756995923e+27,1273.0,0.012034634840003881,1.7155510684127008e-14,1.902874158411806,0.7238107893941716,0.2761529914231729,3.6219182655400563e-05,8.563883887363554e-08,0.20846352463278361,778135.5386021774,0.01203419895536642,4.358846374611479e-07,0.022900395642965785,oxide,transition,intact_oxide
4.0411383989768037e-07,71442.5093120929,0.09135904343449604,24080.356297011498,5.959115277776263e-20,69521.4792923937,0.20945850081333295,166098.13464429622,0.00028038051791293486,5.196960375042751e-07,3758378.9453166435,6.453927873367608e-06,9.389989101455751e-06,2.818415553374985e-06,0.149905696330906,95.74903481177476,0.000331870360860582,5.929232986547765e-10,1.0174898173278597e+29,17079.662188541774,743545232280145.1,26536.283756088582,4.657487468268676e+16,37437.32882097419,5.405428608101328e+27,36293.8203140574,1.876191308223895e+27,1273.0,0.10859243938030856,5.198323014078548e-12,1.001446924641871,0.0028875763459869064,0.9970937363991158,1.8687254897317635e-05,1.5686506457514743e-07,0.29455762808699204,3747526.1363656847,0.10859041008571393,2.0292945946213396e-06,0.10874956445676881,metal,metal_limited/traps_defect_limited,intact_oxide
8.568609968470692e-08,74050.20438323641,0.06635611374143542,42507.823995825944,3.096919866865537e-20,70497.33378017718,0.15593120950909858,122166.64095681961,0.0003127307263114598,6.992030812395078e-06,5183464.417279049,7.616461350903107e-06,6.671767171382915e-06,4.289354699231728e-06,0.2671069956732812,13.473978947820498,0.00023910792096798613,6.026502434356947e-10,1.1674659371899301e+29,17190.945462655025,242651569285174.72,28291.03941087382,2.673929739061522e+16,41401.53449270236,5.864494705404649e+27,21810.594004843595,5.93841080176777e+26,1273.0,0.014578558051564692,5.3966544318011584e-14,1.2543004529190165,0.36437802602986863,0.6355992578139993,2.2716156131980074e-05,3.2120656040465235e-08,0.2816093811376408,3294680.9790153624,0.014578226882763813,3.3116880087847874e-07,0.018285891966983766,metal,transition,intact_oxide
3.813550351000979e-07,73206.34223558976,0.007806153805649064,18639.016313143038,2.069823928559549e-20,70968.09629249113,0.3255680337177594,126771.5039377963,9.567991390612592e-05,8.085197297094165e-06,9319984.053806363,7.282272082323414e-06,9.30337944614312e-06,4.517028239807751e-06,0.28373647792987666,57.04911567554036,0.0001334305982292616,3.0519718094467044e-10,8.91214360284459e+28,19025.07719710082,318612349441918.3,29376.57923491732,2.9136134401328908e+16,47117.64097211278,2.934901096265694e+27,39129.49355657005,6.402250778359498e+25,1273.0,0.030807311466343842,1.154737669327307e-13,1.140654456632298,0.23141365797207608,0.7685626730360385,2.3668991885322626e-05,1.3128499780387555e-07,0.25946236298326875,7163161.401855767,0.030806582288338737,7.291780051054991e-07,0.0351404971209444,metal,transition,intact_oxide
2.1332212756140136e-07,63675.47722508831,0.06293235890622653,27945.612871492584,3.666969595477397e-20,69977.98599407771,0.27697368312966725,64211.759622143196,0.00030577723419298225,3.770051862779236e-06,6773248.341458801,3.551594676207175e-06,4.5886118228435265e-06,4.695077634573811e-06,0.2601826469892813,4.181070360853544,0.000288415086699671,8.664150460100279e-10,9.461840337467712e+28,20441.567754993754,82114166077470.92,26133.79858054896,4.1969440719354856e+16,38321.838482226376,4.5725338470215595e+27,22026.569092905436,1.425036582157369e+27,1273.0,0.0014792833540914615,8.23835274952193e-16,37.60114624899552,0.999122639871431,0.0007069471252149227,0.00017041300335404443,9.321878160412606e-08,0.3417002409231019,4789.144575871081,0.0014790312649722792,2.5208911918237033e-07,0.05562274974089767,oxide,oxide_limited/regime_intact_oxide,intact_oxide
2.3610160672748905e-07,72866.78459019189,0.00041133853757677083,40018.113344342135,1.1152367999258652e-20,70543.09211257388,0.37518944976225754,58826.3231722046,0.00026929537232871264,5.672423377638019e-06,9717041.94177553,2.0102044608943934e-06,4.006263811345759e-06,1.5694725989600833e-06,0.37547681091693774,54.2661872507962,0.0003441471541115263,6.512267608608297e-10,9.476842975220706e+28,17706.47954767399,239482237796216.62,29365.67912261889,9853699551473682.0,45008.48116829548,1.248180296066522e+27,33964.766929025944,5.861224484790527e+26,1273.0,0.00032785291981889564,2.2613496035805527e-16,2.550968471964452,0.8463188210768308,0.15366524104381,1.5937879359257587e-05,1.50491529026562e-07,0.4810292750679269,1493195.3905837436,0.000327847694538612,5.22528028365391e-09,0.0008363424618994923,oxide,transition,intact_oxide
