D_ref,E_D,K_s_ref,H_s,D_ox_ref,E_D_ox,K_ox_ref,H_sol_ox,metal_thickness,oxide_thickness,P_upstream,f_pinhole,f_crack,f_gb_defect,crack_thickness_factor,gb_diffusivity_factor,grain_size,gb_thickness,lattice_density,trap_dislocation_E_b,trap_dislocation_N_T,trap_gb_E_b,trap_gb_N_T,trap_vacancy_E_b,trap_vacancy_N_T,trap_carbide_E_b,trap_carbide_N_T,temperature,flux,permeability,PRF,frac_oxide,frac_metal,frac_defect,D_eff,D_modification,P_interface,flux_intact,flux_defect,flux_bare_metal,regime,regime_hierarchy,dominant_path
2.1177849373149365e-07,77425.7423216214,0.07846437888893763,37948.69844508469,9.16628671392693e-21,70206.80218991535,0.21450212060806118,149474.5402860729,0.001958907437979565,9.854891356412245e-06,5036114.122811455,0.26497485755693906,0.25111593119252523,0.2643342801989384,0.4877638891798734,64.30425266882335,0.0003245893588067878,4.453194746800599e-10,1.0320018560046778e+29,15512.175075444819,785809677613332.9,27888.89700161635,2.8640642536851256e+16,39555.80070349775,8.278013968178766e+27,30805.101551486263,1.7233016183474592e+27,1073.0,0.0004541488264156661,4.467263195320904e-15,1.0353815523963703,0.03812383556255477,0.16700918162822614,0.7948669828092191,8.81413854115838e-09,0.12066989315698558,4100155.6441538697,9.316091901629779e-05,0.00036098790739936827,0.000470217316913242,defect,transition,defects
1.206087301917479e-07,70273.84976041218,0.07823721188217905,43492.89946408566,8.18253645068172e-21,70162.57887155729,0.1724611781092415,120112.1183247232,0.0009671365882707432,5.921673611604857e-06,2340098.028001291,0.2577598603123686,0.13267958683209402,0.09645351947280134,0.3671034473971444,42.220662415017884,0.00027786899788089447,6.48119438902771e-10,1.0521565196443682e+29,23697.24053755573,496295436342555.0,29918.676449523908,5.084985634020388e+16,49270.425719786654,6.8034504408651e+26,26782.016984985847,1.2760289812418126e+27,1073.0,0.0005235873859424301,4.519878795902195e-16,2.083628500894015,0.1662405654734242,0.0043426234451244385,0.8294168110814514,1.6030917750653267e-08,0.34928292736700745,59573.07179396315,8.931520597158657e-05,0.0004342721799708435,0.0010909616000582417,defect,oxide_limited/defect_limited,defects
1.539184609151521e-07,62940.063434618016,0.016060515980861386,49141.8817231191,4.8515310386944153e-20,69901.79703392851,0.17536939288482117,86142.24430296574,0.0027466061020100046,7.84288720337749e-06,1558398.342679336,0.12394679520066457,0.06004414555386624,0.2618443982363094,0.1554253461573363,59.229757360028565,8.81996262613646e-05,8.504679095050187e-10,8.308550439238655e+28,17708.83523931331,5612583130279.8955,25048.194091410976,3.5360373023740412e+16,41501.36639444369,2.085848066667078e+26,35289.92520742416,3.2120153346027585e+26,1073.0,9.797776700922641e-05,2.7856408841457416e-16,1.6768269479021916,0.25736800171112034,0.026487231865233666,0.716144766423646,4.423177862990893e-08,0.6827349681377014,145417.99254809308,2.7811501939693553e-05,7.016626506953286e-05,0.00016429176001635316,defect,transition,defects
1.9746080239150505e-07,61137.027802396544,0.048404371898582224,29068.010154733583,7.733806710141405e-20,70800.60912441123,0.19427867715908712,152249.2004490695,0.003395641335506101,1.5274638055520737e-06,7181464.643731567,0.2812218555880109,0.23824092357298504,0.11688265107844917,0.43618475776385324,94.21256571968945,0.0004546917222204429,5.545353233121307e-10,1.1375198418954445e+29,23109.96178630778,252676518004861.72,28111.288532551433,3.730862247746532e+16,45423.75039620575,5.442012386435201e+27,22415.500626861914,6.943342633390521e+26,1073.0,0.00024630918790209384,4.272144720688374e-14,1.000287498481769,0.00044559386640885627,0.3630905240958461,0.6364638820377451,9.618296793447524e-09,0.11289117605422644,7172662.171462743,8.954228598836278e-05,0.00015676690191373103,0.0002463800014196614,defect,metal_limited/traps_defect_limited,defects
2.568691918886335e-07,62704.70887957393,0.0036124082759522048,34749.47412950562,7.033268897733693e-20,70938.46745364126,0.3390879349931958,152183.07161920037,0.0007403453180422442,6.832697564182849e-06,9510448.012273612,0.29611962872121483,0.14818894444038716,0.1887196244840833,0.2056434308458116,32.350641983386176,0.000410233245971739,3.835774056059626e-10,9.483339461681572e+28,20661.40587380247,390179415294206.5,28753.042329324333,1198695608514499.5,41131.564164680734,3.9546538514781444e+27,20587.091599245836,1.5155234455846773e+27,1073.0,0.000188999427668642,6.804253132762298e-14,1.000401924448471,0.0007303579285126661,0.3660232140774314,0.633246427994056,2.0260840449256714e-08,0.18678784674638582,9491508.779939812,6.931621520455352e-05,0.00011968321246408849,0.00018907539115936906,defect,metal_limited/traps_defect_limited,defects
3.654322796607564e-07,72460.44068050917,0.023811698207596675,14191.810444916699,4.9780053089839594e-20,69862.45130846553,0.22796102869607043,115479.6424451171,0.00455062921148839,3.2735160711292446e-06,2281380.4968472472,0.08931299151790702,0.1518412600864782,0.06286372308622079,0.045562276824166026,11.407869754100027,0.00042197172474164684,7.869523155229225e-10,1.077543768777303e+29,24910.570804423154,338963028536807.25,28364.435722156664,1.4666006636550012e+16,43941.43860375412,9.306607018914288e+27,24591.13375833145,9.66980788878937e+26,1073.0,6.641644889159335e-05,2.616583300556281e-15,1.013121155022638,0.025075461682106153,0.6671496722162895,0.3077748661016043,1.034801504611181e-08,0.07668382451671628,2198738.7861817773,4.597513522703916e-05,2.0441313664554192e-05,6.728790941355306e-05,metal,metal_limited/traps_defect_limited,intact_oxide
4.1731074351406797e-07,60455.94336378408,0.09296510494288171,27079.994150378083,1.9242611970414445e-20,69668.79392791651,0.1581731587165843,30087.248416121074,0.003083768000313047,3.2237840590992463e-06,3355730.8605009397,0.15125195784152246,0.12024122513408422,0.24115101517076581,0.3976294793883227,54.69154524788612,0.00032907398709222473,8.434570355816941e-10,8.945877593497433e+28,17658.730594199562,453688458397542.9,27279.964175705372,771177625011788.9,43381.58511356554,7.039020302335363e+27,22984.154267143433,1.2230468078767345e+27,1073.0,0.0001247751215794947,2.343210866852801e-18,4.8796592665974226,0.009526574146123422,1.5288324365555592e-07,0.9904732729706329,1.5998433121446867e-08,0.08802254521441057,53.85217999902474,1.1886985233439398e-06,0.00012358642305615076,0.0006088600782562013,defect,oxide_limited/defect_limited,defects
4.260367733443885e-08,79369.0191479291,0.06930602246862543,1553.807180719457,4.360839572331664e-20,69945.33648245201,0.1500345583417834,45152.763647374726,0.0009427508730099692,9.10836071182963e-06,3220911.7455415577,0.0964680169328621,0.19769751263974528,0.11642557853219451,0.14879489108714944,14.28364666821007,8.908878801472754e-05,5.632174602563666e-10,1.1590904443761448e+29,16657.6888417534,247765397649529.44,26509.74761745627,1.3053699840790134e+16,41341.54333562456,6.131597212377414e+27,36947.11023696618,4.858930118417581e+26,1073.0,4.3721787479474496e-05,1.3998912506139015e-17,6.299488069231393,0.06669161958247448,2.1537267058463462e-05,0.9332868431504671,2.1326389682244005e-09,0.1490645126889609,1039.8194256033996,2.916818465860124e-06,4.080496901361437e-05,0.0002754248785924201,defect,oxide_limited/defect_limited,defects
2.4271233671439557e-07,73650.46814807282,0.06861170861441923,21847.277738147328,4.8986487041669935e-20,70340.30243937093,0.3879906107239257,90430.16485749996,0.0012351591973261819,7.615558451536988e-06,4168683.2857058556,0.23336592703285097,0.14414271744123985,0.14620691665675264,0.3696310110172805,89.43435929705221,9.034077645446975e-05,5.017103178455077e-10,1.103145449434415e+29,20373.373278903036,115155974259174.02,29688.86436622554,5.052072512649047e+16,37364.107217979996,8.783628552102964e+27,26898.116162906474,1.502940271673026e+27,1073.0,0.0007281044836671966,8.526046582066998e-16,1.5587234137994253,0.2318991206977216,0.03417864637453669,0.7339222329277417,1.3512502850185425e-08,0.15325092180277228,535482.3645633238,0.00019373241520946719,0.0005343720684577294,0.0011349135063844005,defect,transition,defects
3.84309144256391e-07,65433.449881230794,0.032550272732228804,42758.6821275567,2.825595281111985e-20,69596.62492375271,0.34495659379589777,137804.61079430446,0.0016973795338805012,7.949905405744132e-06,6734024.417730348,0.20139125300024208,0.17755869282539144,0.06146514200386581,0.2161412237424898,88.3717581556581,6.47944595881592e-05,5.060138994244024e-10,8.553253678590013e+28,19286.559336395905,534158868913905.8,29362.860223342075,5.126319854234145e+16,47089.02853560515,6.540170644935847e+27,37457.96852100435,7.719578997356967e+26,1073.0,0.0002580212654152679,9.771227231193588e-15,1.009436765107552,0.017223755013772296,0.5388245762603258,0.443951668725902,9.421697788931542e-09,0.06027603184357643,6525436.098506395,0.0001434722940673908,0.00011454897134787704,0.00026045615148974507,metal,metal_limited/traps_defect_limited,intact_oxide
1.7094136233029465e-08,66442.81930069825,0.03789492418138053,13587.184406549131,5.694674555959533e-20,70244.37141736993,0.35504629411954775,41028.86385035092,0.0012203976991001864,4.912065943939186e-06,9745961.064432215,0.11954724707511957,0.11227435424210094,0.2290725587332354,0.49774846464840716,90.57414598537619,0.0002873966847110275,4.612343512550642e-10,1.0582179829489345e+29,20520.766727673225,425955305392395.25,29776.796565240846,1.8736426001563444e+16,40878.983512844075,1.895459691960601e+27,20364.072889661475,8.039275817396441e+26,1073.0,0.00011091175894579103,3.352858164465934e-17,1.7598176208916603,0.2647641972002844,0.027830046938632298,0.7074057558610833,2.427062142273496e-09,0.3539621101184173,926985.2682285078,3.245214227486146e-05,7.845961667092957e-05,0.0001951844677568913,defect,transition,defects
2.380806016128972e-07,70984.73903450882,0.045390418034312,24637.349477036023,4.319243245188845e-20,70364.12669809816,0.3986610028158083,50904.91388194049,0.0025333221297139954,3.173153267027783e-06,1846459.28679836,0.27894562480757257,0.15815943915975317,0.2573132138835607,0.2464966708503844,4.799915568866243,0.00014136395757790798,7.954310444592674e-10,1.0989369607967054e+29,19174.404581915784,757611223302016.6,25408.45049337307,1347050765654727.0,41000.941246789225,4.453682352283888e+27,20115.060068453306,7.543361322113047e+26,1073.0,0.0001461242940790182,5.557747649272037e-17,2.096929520942953,0.06616590754265173,0.0007290507239977543,0.9331050417333505,1.7659143339178126e-08,0.19682849984973408,20123.526716420067,9.774978554159553e-06,0.00013634931552485865,0.0003064123459812428,defect,oxide_limited/defect_limited,defects
6.476069896219478e-08,61104.16636220097,0.07940632698126138,44703.66163668333,2.396794864783157e-20,69888.22412362293,0.1418960266671232,158184.1677625272,0.0009455235722554891,3.9449337824557487e-07,5610410.525757569,0.0987618374821948,0.05075214311416469,0.07562908308091472,0.22265800556334425,17.253562525531034,0.0002391277476851059,6.408193308585092e-10,1.0919880203163075e+29,22068.99585098282,126605367882663.23,27331.228662918467,1.2098838885603462e+16,35992.894808190475,3.052777779042191e+27,23243.4961938115,7.609519418230177e+26,1073.0,0.0011220306886647613,1.3514564317929156e-14,1.002314791377888,0.004517762419272657,0.769863992773818,0.22561824480690926,1.0453209110724039e-08,0.37392510084893815,5577679.251215029,0.0008688800940687302,0.0002531505945960311,0.0011246279556286082,metal,metal_limited/traps_defect_limited,intact_oxide
1.3782564557982673e-07,78717.62196062334,0.056405707223720916,22778.14915239679,1.4154024552617188e-20,69501.25380951267,0.3148565155963786,132017.36312948776,0.0011642086506584632,7.35253526838443e-06,3468617.220794276,0.1998027148825512,0.25986440301467384,0.08702675663267792,0.08767679785540756,33.45895584199543,2.4423551936537767e-05,7.51653950994957e-10,8.380482840499834e+28,24334.204910744826,273622938321609.06,29476.974198276836,2.4290503172129044e+16,42578.31877014134,8.853281853145402e+25,30533.181692406353,9.386208027932393e+26,1073.0,0.0015909156070622423,3.019112079126028e-15,1.3200906378299124,0.22514671576059972,0.07713005765675533,0.697723226582645,3.1833646971567045e-08,0.6816649244892933,885065.1778649581,0.00048089683648208734,0.001110018770580155,0.002100152798460358,defect,transition,defects
