2	0.047543	0.143037	0.137487	0.005550
2	0.047543	-0.178725	-0.212002	0.033277
2	0.047543	-0.028010	-0.069571	0.041561
2	0.047543	-0.260936	-0.239935	-0.021000
2	0.047543	-0.227683	-0.210053	-0.017630
2	0.047543	-0.081888	-0.075877	-0.006011
2	0.047543	-0.238886	-0.212002	-0.026885
2	0.047543	0.315930	0.326902	-0.010972
2	0.047543	0.096929	0.107277	-0.010348
2	0.047543	0.367769	0.369975	-0.002206
2	0.047543	0.336620	0.323897	0.012723
2	0.047543	0.136331	0.117001	0.019330
2	0.047543	-0.069300	-0.069571	0.000271
2	0.047543	0.085402	0.107277	-0.021876
2	0.047543	0.043109	0.035205	0.007904
2	0.047543	0.112632	0.121412	-0.008781
2	0.047543	0.094045	0.106291	-0.012246
2	0.047543	0.035991	0.038395	-0.002404
2	0.047543	-0.247144	-0.239935	-0.007209
2	0.047543	0.375285	0.369975	0.005310
2	0.047543	0.079804	0.121412	-0.041609
2	0.047543	0.407480	0.418723	-0.011243
2	0.047543	0.377143	0.366574	0.010569
2	0.047543	0.134060	0.132417	0.001643
2	0.047543	-0.216035	-0.210053	-0.005982
2	0.047543	0.311625	0.323897	-0.012272
2	0.047543	0.069205	0.106291	-0.037086
2	0.047543	0.361861	0.366574	-0.004713
2	0.047543	0.324966	0.320919	0.004046
2	0.047543	0.124989	0.115925	0.009063
2	0.047543	-0.069777	-0.075877	0.006100
2	0.047543	0.117043	0.117001	0.000042
2	0.047543	0.015983	0.038395	-0.022413
2	0.047543	0.122287	0.132417	-0.010130
2	0.047543	0.105493	0.115925	-0.010433
2	0.047543	0.015478	0.041876	-0.026397
2	0.047543	0.093950	0.137487	-0.043537
2	0.047543	-0.185850	-0.212002	0.026152
2	0.047543	-0.056584	-0.069571	0.012988
2	0.047543	-0.208951	-0.239935	0.030984
2	0.047543	-0.175602	-0.210053	0.034451
2	0.047543	-0.052231	-0.075877	0.023646
2	0.047543	-0.189929	-0.212002	0.022073
2	0.047543	0.283265	0.326902	-0.043637
2	0.047543	0.083866	0.107277	-0.023411
2	0.047543	0.353296	0.369975	-0.016679
2	0.047543	0.308419	0.323897	-0.015478
2	0.047543	0.116347	0.117001	-0.000654
2	0.047543	-0.060053	-0.069571	0.009518
2	0.047543	0.104314	0.107277	-0.002963
2	0.047543	0.040114	0.035205	0.004910
2	0.047543	0.112956	0.121412	-0.008457
2	0.047543	0.085180	0.106291	-0.021112
2	0.047543	0.036271	0.038395	-0.002125
2	0.047543	-0.204369	-0.239935	0.035566
2	0.047543	0.356203	0.369975	-0.013772
2	0.047543	0.118849	0.121412	-0.002563
2	0.047543	0.404900	0.418723	-0.013823
2	0.047543	0.369066	0.366574	0.002492
2	0.047543	0.131617	0.132417	-0.000800
2	0.047543	-0.168874	-0.210053	0.041179
2	0.047543	0.315040	0.323897	-0.008857
2	0.047543	0.124544	0.106291	0.018253
2	0.047543	0.328509	0.366574	-0.038065
2	0.047543	0.318713	0.320919	-0.002206
2	0.047543	0.103489	0.115925	-0.012437
2	0.047543	-0.050496	-0.075877	0.025381
2	0.047543	0.095289	0.117001	-0.021712
2	0.047543	0.037906	0.038395	-0.000489
2	0.047543	0.103745	0.132417	-0.028672
2	0.047543	0.120003	0.115925	0.004077
2	0.047543	0.031279	0.041876	-0.010597
2	0.047535	0.129970	0.137487	-0.007517
2	0.047535	-0.213728	-0.212002	-0.001726
2	0.047535	-0.062260	-0.069571	0.007311
2	0.047535	-0.232814	-0.239935	0.007121
2	0.047535	-0.180366	-0.210053	0.029687
2	0.047535	-0.064387	-0.075877	0.011491
2	0.047535	-0.217646	-0.212002	-0.005644
2	0.047535	0.339144	0.326902	0.012242
2	0.047535	0.090568	0.107277	-0.016710
2	0.047535	0.384749	0.369975	0.014774
2	0.047535	0.321742	0.323897	-0.002155
2	0.047535	0.105436	0.117001	-0.011565
2	0.047535	-0.070914	-0.069571	-0.001342
2	0.047535	0.117701	0.107277	0.010424
2	0.047535	0.012172	0.035205	-0.023032
2	0.047535	0.177231	0.121412	0.055819
2	0.047535	0.126595	0.106291	0.020304
2	0.047535	0.047699	0.038395	0.009303
2	0.047535	-0.244602	-0.239935	-0.004666
2	0.047535	0.373257	0.369975	0.003282
2	0.047535	0.120988	0.121412	-0.000424
2	0.047535	0.418456	0.418723	-0.000267
2	0.047535	0.333415	0.366574	-0.033159
2	0.047535	0.107657	0.132417	-0.024760
2	0.047535	-0.204613	-0.210053	0.005440
2	0.047535	0.313585	0.323897	-0.010312
2	0.047535	0.091557	0.106291	-0.014734
2	0.047535	0.358086	0.366574	-0.008488
2	0.047535	0.291191	0.320919	-0.029728
2	0.047535	0.132538	0.115925	0.016612
2	0.047535	-0.072096	-0.075877	0.003782
2	0.047535	0.111814	0.117001	-0.005188
2	0.047535	0.014671	0.038395	-0.023724
2	0.047535	0.121987	0.132417	-0.010430
2	0.047535	0.109123	0.115925	-0.006803
2	0.047535	0.039623	0.041876	-0.002253
2	0.047535	0.113044	0.137487	-0.024443
2	0.047535	-0.189201	-0.212002	0.022801
2	0.047535	-0.056865	-0.069571	0.012707
2	0.047535	-0.234853	-0.239935	0.005082
2	0.047535	-0.237249	-0.210053	-0.027196
2	0.047535	-0.075267	-0.075877	0.000611
2	0.047535	-0.202892	-0.212002	0.009110
2	0.047535	0.308405	0.326902	-0.018498
2	0.047535	0.109409	0.107277	0.002131
2	0.047535	0.387638	0.369975	0.017663
2	0.047535	0.329999	0.323897	0.006102
2	0.047535	0.124903	0.117001	0.007902
2	0.047535	-0.052062	-0.069571	0.017509
2	0.047535	0.089984	0.107277	-0.017294
2	0.047535	0.044597	0.035205	0.009393
2	0.047535	0.130781	0.121412	0.009369
2	0.047535	0.118798	0.106291	0.012507
2	0.047535	0.044752	0.038395	0.006356
2	0.047535	-0.242562	-0.239935	-0.002627
2	0.047535	0.382524	0.369975	0.012549
2	0.047535	0.124599	0.121412	0.003187
2	0.047535	0.447444	0.418723	0.028720
2	0.047535	0.412030	0.366574	0.045456
2	0.047535	0.144298	0.132417	0.011881
2	0.047535	-0.182767	-0.210053	0.027286
2	0.047535	0.305328	0.323897	-0.018569
2	0.047535	0.090700	0.106291	-0.015591
2	0.047535	0.360225	0.366574	-0.006349
2	0.047535	0.363192	0.320919	0.042273
2	0.047535	0.114289	0.115925	-0.001637
2	0.047535	-0.092229	-0.075877	-0.016351
2	0.047535	0.116951	0.117001	-0.000050
2	0.047535	0.017618	0.038395	-0.020778
2	0.047535	0.170120	0.132417	0.037703
2	0.047535	0.175258	0.115925	0.059332
2	0.047535	0.070541	0.041876	0.028665
2	0.047543	0.104654	0.137487	-0.032833
2	0.047543	-0.213972	-0.212002	-0.001970
2	0.047543	-0.078710	-0.069571	-0.009139
2	0.047543	-0.249004	-0.239935	-0.009069
2	0.047543	-0.214335	-0.210053	-0.004282
2	0.047543	-0.056634	-0.075877	0.019244
2	0.047543	-0.170972	-0.212002	0.041030
2	0.047543	0.338305	0.326902	0.011403
2	0.047543	0.122463	0.107277	0.015186
2	0.047543	0.371423	0.369975	0.001448
2	0.047543	0.324609	0.323897	0.000712
2	0.047543	0.102920	0.117001	-0.014081
2	0.047543	-0.071982	-0.069571	-0.002411
2	0.047543	0.119920	0.107277	0.012643
2	0.047543	0.046141	0.035205	0.010937
2	0.047543	0.124663	0.121412	0.003251
2	0.047543	0.113403	0.106291	0.007112
2	0.047543	0.030277	0.038395	-0.008118
2	0.047543	-0.221790	-0.239935	0.018145
2	0.047543	0.350365	0.369975	-0.019610
2	0.047543	0.110413	0.121412	-0.011000
2	0.047543	0.426086	0.418723	0.007363
2	0.047543	0.339209	0.366574	-0.027365
2	0.047543	0.133686	0.132417	0.001269
2	0.047543	-0.174970	-0.210053	0.035083
2	0.047543	0.312353	0.323897	-0.011544
2	0.047543	0.116873	0.106291	0.010581
2	0.047543	0.337898	0.366574	-0.028676
2	0.047543	0.292260	0.320919	-0.028660
2	0.047543	0.105448	0.115925	-0.010477
2	0.047543	-0.041755	-0.075877	0.034122
2	0.047543	0.130793	0.117001	0.013791
2	0.047543	0.036675	0.038395	-0.001721
2	0.047543	0.130779	0.132417	-0.001638
2	0.047543	0.104800	0.115925	-0.011125
2	0.047543	0.042553	0.041876	0.000677
2	0.047541	0.159768	0.137487	0.022281
2	0.047541	-0.227942	-0.212002	-0.015941
2	0.047541	-0.062907	-0.069571	0.006664
2	0.047541	-0.263591	-0.239935	-0.023655
2	0.047541	-0.217742	-0.210053	-0.007689
2	0.047541	-0.092054	-0.075877	-0.016177
2	0.047541	0.350429	0.326902	0.023526
2	0.047541	0.108649	0.107277	0.001372
2	0.047541	0.366956	0.369975	-0.003019
2	0.047541	0.312079	0.323897	-0.011818
2	0.047541	0.125616	0.117001	0.008615
2	0.047541	0.022682	0.035205	-0.012522
2	0.047541	0.121896	0.121412	0.000484
2	0.047541	0.101483	0.106291	-0.004809
2	0.047541	0.041139	0.038395	0.002744
2	0.047541	0.421759	0.418723	0.003036
2	0.047541	0.365193	0.366574	-0.001380
2	0.047541	0.134396	0.132417	0.001979
2	0.047541	0.309216	0.320919	-0.011703
2	0.047541	0.114433	0.115925	-0.001493
2	0.047541	0.025034	0.041876	-0.016841
2	0.047541	0.132333	0.137487	-0.005154
2	0.047541	-0.186982	-0.212002	0.025020
2	0.047541	-0.063301	-0.069571	0.006271
2	0.047541	-0.257687	-0.239935	-0.017752
2	0.047541	-0.227780	-0.210053	-0.017727
2	0.047541	-0.073474	-0.075877	0.002404
2	0.047541	0.312202	0.326902	-0.014700
2	0.047541	0.113061	0.107277	0.005784
2	0.047541	0.325078	0.369975	-0.044897
2	0.047541	0.280031	0.323897	-0.043866
2	0.047541	0.091050	0.117001	-0.025951
2	0.047541	0.037082	0.035205	0.001877
2	0.047541	0.110593	0.121412	-0.010820
2	0.047541	0.097331	0.106291	-0.008960
2	0.047541	0.035206	0.038395	-0.003190
2	0.047541	0.451752	0.418723	0.033029
2	0.047541	0.403247	0.366574	0.036673
2	0.047541	0.151389	0.132417	0.018972
2	0.047541	0.351419	0.320919	0.030500
2	0.047541	0.122042	0.115925	0.006116
2	0.047541	0.023546	0.041876	-0.018330
2	0.047541	0.135872	0.137487	-0.001615
2	0.047541	-0.210521	-0.212002	0.001481
2	0.047541	-0.073892	-0.069571	-0.004321
2	0.047541	-0.219459	-0.239935	0.020476
2	0.047541	-0.205182	-0.210053	0.004871
2	0.047541	-0.084301	-0.075877	-0.008424
2	0.047541	0.314856	0.326902	-0.012046
2	0.047541	0.110868	0.107277	0.003591
2	0.047541	0.350276	0.369975	-0.019699
2	0.047541	0.331280	0.323897	0.007383
2	0.047541	0.132873	0.117001	0.015872
2	0.047541	0.046297	0.035205	0.011093
2	0.047541	0.120665	0.121412	-0.000748
2	0.047541	0.129074	0.106291	0.022783
2	0.047541	0.053026	0.038395	0.014631
2	0.047541	0.391307	0.418723	-0.027416
2	0.047541	0.345005	0.366574	-0.021569
2	0.047541	0.129903	0.132417	-0.002514
2	0.047541	0.319220	0.320919	-0.001700
2	0.047541	0.130623	0.115925	0.014697
2	0.047541	0.061893	0.041876	0.020017
2	0.047541	0.112257	0.137487	-0.025230
2	0.047541	-0.223764	-0.212002	-0.011762
2	0.047541	-0.071842	-0.069571	-0.002270
2	0.047541	-0.245945	-0.239935	-0.006010
2	0.047541	-0.207388	-0.210053	0.002665
2	0.047541	-0.072998	-0.075877	0.002880
2	0.047541	0.337208	0.326902	0.010306
2	0.047541	0.103259	0.107277	-0.004018
2	0.047541	0.370633	0.369975	0.000658
2	0.047541	0.324738	0.323897	0.000841
2	0.047541	0.110677	0.117001	-0.006324
2	0.047541	0.036294	0.035205	0.001090
2	0.047541	0.129829	0.121412	0.008417
2	0.047541	0.100063	0.106291	-0.006228
2	0.047541	0.034697	0.038395	-0.003698
2	0.047541	0.438624	0.418723	0.019901
2	0.047541	0.385966	0.366574	0.019392
2	0.047541	0.162734	0.132417	0.030317
2	0.047541	0.343116	0.320919	0.022197
2	0.047541	0.133893	0.115925	0.017968
2	0.047541	0.060279	0.041876	0.018403
2	0.047541	0.145438	0.137487	0.007951
2	0.047541	-0.214699	-0.212002	-0.002698
2	0.047541	-0.071273	-0.069571	-0.001701
2	0.047541	-0.248034	-0.239935	-0.008099
2	0.047541	-0.209868	-0.210053	0.000185
2	0.047541	-0.072612	-0.075877	0.003266
2	0.047541	0.305577	0.326902	-0.021326
2	0.047541	0.084836	0.107277	-0.022442
2	0.047541	0.377413	0.369975	0.007438
2	0.047541	0.334469	0.323897	0.010572
2	0.047541	0.122929	0.117001	0.005928
2	0.047541	0.029060	0.035205	-0.006145
2	0.047541	0.112732	0.121412	-0.008681
2	0.047541	0.111696	0.106291	0.005404
2	0.047541	0.038664	0.038395	0.000268
2	0.047541	0.416415	0.418723	-0.002308
2	0.047541	0.360679	0.366574	-0.005895
2	0.047541	0.137817	0.132417	0.005400
2	0.047541	0.297725	0.320919	-0.023195
2	0.047541	0.111162	0.115925	-0.004763
2	0.047541	0.016897	0.041876	-0.024978
2	0.047541	0.167089	0.137487	0.029602
2	0.047541	-0.219910	-0.212002	-0.007908
2	0.047541	-0.073164	-0.069571	-0.003592
2	0.047541	-0.254000	-0.239935	-0.014065
2	0.047541	-0.244449	-0.210053	-0.034396
2	0.047541	-0.088402	-0.075877	-0.012525
2	0.047541	0.318344	0.326902	-0.008558
2	0.047541	0.117432	0.107277	0.010154
2	0.047541	0.373029	0.369975	0.003054
2	0.047541	0.334105	0.323897	0.010208
2	0.047541	0.120031	0.117001	0.003030
2	0.047541	0.046453	0.035205	0.011249
2	0.047541	0.116262	0.121412	-0.005150
2	0.047541	0.104418	0.106291	-0.001873
2	0.047541	0.041521	0.038395	0.003125
2	0.047541	0.416456	0.418723	-0.002267
2	0.047541	0.383948	0.366574	0.017375
2	0.047541	0.150915	0.132417	0.018498
2	0.047541	0.346180	0.320919	0.025260
2	0.047541	0.146229	0.115925	0.030303
2	0.047541	0.052700	0.041876	0.010824
2	0.047543	0.124886	0.137487	-0.012601
2	0.047543	-0.217870	-0.212002	-0.005869
2	0.047543	-0.071351	-0.069571	-0.001779
2	0.047543	-0.236992	-0.239935	0.002943
2	0.047543	-0.225476	-0.210053	-0.015423
2	0.047543	-0.087118	-0.075877	-0.011241
2	0.047543	0.316626	0.326902	-0.010277
2	0.047543	0.126766	0.107277	0.019489
2	0.047543	0.370211	0.369975	0.000236
2	0.047543	0.333045	0.323897	0.009148
2	0.047543	0.131516	0.117001	0.014515
2	0.047543	0.073889	0.035205	0.038684
2	0.047543	0.113315	0.121412	-0.008097
2	0.047543	0.098216	0.106291	-0.008076
2	0.047543	0.055631	0.038395	0.017236
2	0.047543	0.395915	0.418723	-0.022808
2	0.047543	0.340989	0.366574	-0.025585
2	0.047543	0.112306	0.132417	-0.020111
2	0.047543	0.331780	0.320919	0.010861
2	0.047543	0.137972	0.115925	0.022047
2	0.047543	0.045793	0.041876	0.003917
2	0.067229	0.143318	0.137487	0.005831
2	0.067229	-0.202364	-0.212002	0.009638
2	0.067229	-0.069932	-0.069571	-0.000360
2	0.067229	-0.240747	-0.239935	-0.000812
2	0.067229	-0.218943	-0.210053	-0.008890
