D_ref,E_D,K_s_ref,H_s,D_ox_ref,E_D_ox,K_ox_ref,H_sol_ox,metal_thickness,oxide_thickness,P_upstream,f_pinhole,f_crack,f_gb_defect,crack_thickness_factor,gb_diffusivity_factor,grain_size,gb_thickness,lattice_density,trap_dislocation_E_b,trap_dislocation_N_T,trap_gb_E_b,trap_gb_N_T,trap_vacancy_E_b,trap_vacancy_N_T,trap_carbide_E_b,trap_carbide_N_T,temperature,flux,permeability,PRF,frac_oxide,frac_metal,frac_defect,D_eff,D_modification,P_interface,flux_intact,flux_defect,flux_bare_metal,regime,regime_hierarchy,dominant_path
1.2680128676163459e-07,70159.21622852677,0.07795313118831357,24283.083599199796,5.624292317310934e-17,70190.76011580526,0.37585006252909997,123415.79014368163,0.003162835573676172,2.525697123379816e-06,5159608.873997584,0.06599908899968265,0.01292753943145256,0.05914713229921074,0.37260967489230495,79.37381242886077,0.00047902523213682826,5.583884986321947e-10,8.174485012398158e+28,20419.424219684333,719277983571805.9,29372.41981851475,1.6977482681160106e+16,49284.86893713589,2.7541617822424117e+26,20416.98928927682,4.3664631663635056e+26,773.0,3.816529718430516e-06,1.8575755901091694e-15,1.0004363539063639,0.0008664571276950236,0.8610023313703891,0.13813121150191604,2.7389308471998557e-10,0.11993218649702371,5154421.79686397,3.2893478446906418e-06,5.271818737398736e-07,3.818195076081907e-06,metal,metal_limited/traps_defect_limited,intact_oxide
7.345960013343085e-08,62367.13555808781,0.03307141162798396,23501.398261239417,5.21215563424924e-17,69672.94723576873,0.27834054261177105,132431.80492070215,0.0036448490875742464,1.1460578475588321e-06,6939064.855936947,0.007094467858104648,0.04542295964399739,0.07126119495559538,0.14668002141662498,25.37788028775165,2.5733016047827596e-05,7.880444087635789e-10,8.887282368027048e+28,21601.9450229404,99767860853742.97,25285.56471988041,2.633903221431428e+16,47306.27317818349,1.8067824194741665e+27,26484.996645187653,9.086481243152953e+26,773.0,3.844323552934522e-07,1.5476585958122528e-15,1.0000181154419323,3.5842372866426876e-05,0.8761834865738016,0.12378067105333199,6.176695241775065e-11,0.029884037147632804,6938781.008569405,3.3684706038061577e-07,4.7585294912836455e-08,3.8443931945546146e-07,metal,metal_limited/traps_defect_limited,intact_oxide
2.8565217744422524e-07,70378.12368153656,0.08641789749700468,19007.751352668467,5.285061814687689e-17,69472.14120355592,0.17183643911909757,27122.440211436216,0.003548722027985658,3.4888863872151786e-06,8629429.211315978,0.04124750128639701,0.0373735911596323,0.05505943284542089,0.3788611377306845,93.93404292118538,0.00012417853561141513,5.16877338752226e-10,8.102872957005916e+28,21896.35199271186,423312814987415.8,29486.433082987434,1.6275801949572304e+16,43767.769295293074,2.3905679053558873e+27,32349.828505615966,1.2352031637886365e+27,773.0,4.034327249459327e-06,8.473644074315549e-17,1.0085844063880418,0.016636791742592485,0.8486792220820122,0.13468398617539534,1.6888072325617952e-10,0.03324022268981292,8463517.550890833,3.4909679739661265e-06,5.433592754932007e-07,4.068959554071037e-06,metal,metal_limited/traps_defect_limited,intact_oxide
1.9519835328789573e-07,76337.43560764994,0.05149072231055176,12040.430520926899,3.594466273390835e-17,69627.0540008525,0.09654692589190222,60901.602131848544,0.004289624313070202,1.4296115780460785e-06,4254792.091827143,0.024441634200802306,0.0577712665521707,0.02545110800142986,0.18711187874097684,84.24717932576642,0.000467805727952588,8.820204213689575e-10,1.1764617662503358e+29,16274.587805276413,507901974950073.5,25514.50252555818,1.207634020872362e+16,49058.34783123409,3.354646438900163e+27,32401.65871012099,1.707260631138205e+27,773.0,4.93025400817098e-07,7.095604846628182e-17,1.00105615644316,0.0020826674644760673,0.8901526098808412,0.10776472265468275,3.9715395999861406e-11,0.016090881097818293,4244860.49947392,4.398946552363296e-07,5.3130745580768355e-08,4.935461127708125e-07,metal,metal_limited/traps_defect_limited,intact_oxide
1.4209170926819607e-07,70359.00861006707,0.02961585416116067,10273.046499855798,2.0559489742449756e-17,70530.64883116209,0.29272392938612096,100165.04477880304,0.00266845564601599,5.374965908111906e-06,3029523.3013505456,0.08088547603488547,0.08316217060270455,0.043256885096112634,0.4999197631336346,67.10395168132693,0.00025406432379210296,5.97555868684765e-10,9.1919402117112e+28,23236.376535786003,327087349466478.44,29704.435715397183,5.981402821261363e+16,41171.252417918244,4.2609086253198603e+27,22899.98674180174,9.563148891828716e+26,773.0,9.2021627125829e-07,3.114162475327398e-16,1.0021948999269237,0.004151296961553575,0.7882002182052109,0.20764848483323547,8.59657584471809e-11,0.0339783946299064,3013650.988828741,7.291347568126165e-07,1.9108151444567353e-07,9.222360538848289e-07,metal,metal_limited/traps_defect_limited,intact_oxide
1.2366052728313616e-07,69945.01665979692,0.013772205131171084,8219.240934949208,6.324932608489461e-17,70318.48973645983,0.19687990851336498,154845.0109752257,0.0038855916244848673,5.479317573559659e-06,6915373.906257202,0.09656208109958096,0.003885742944886586,0.0561638712216962,0.4588873821076172,79.57988689315216,0.0002036267749064225,7.238321993774987e-10,9.858955452911678e+28,20819.45551471711,182401670940665.2,27509.09922244816,3.625662188631108e+16,49267.6181484722,1.2828454607759936e+26,22392.641322323914,8.771611202831957e+26,773.0,3.2273209586739896e-06,2.269508260630356e-15,1.0004766323526122,0.0009496568206758801,0.8423654043985479,0.15668493878077613,5.545781963135367e-10,0.24597108841482035,6907586.505913484,2.7216483718382396e-06,5.056725868357498e-07,3.228859204255157e-06,metal,metal_limited/traps_defect_limited,intact_oxide
1.9606742621895912e-07,67673.40773791441,0.0600272539273135,18016.393770611357,1.5348871146909764e-17,69434.94325678969,0.26075527718226865,115121.670983559,0.0029253425592488326,2.1451021363641476e-06,615968.4863057031,0.0026169718827101086,0.0627536868665219,0.06743665712022331,0.03212969201503121,70.11164023951295,1.5117005879609348e-05,3.5115962759180764e-10,1.180385763971881e+29,20009.16711596198,229718934874329.1,26464.438984060405,5314902876592138.0,38508.3856920171,7.174977659271992e+27,28405.1248104438,1.36463293317471e+27,773.0,8.880225684201665e-07,2.853757355840393e-16,1.0047464280707685,0.009383384188391328,0.8571952269321114,0.13342138887949723,1.5541726514999743e-10,0.03817364358868434,609298.7290779372,7.695413639852096e-07,1.1848120443495698e-07,8.922375036663919e-07,metal,metal_limited/traps_defect_limited,intact_oxide
1.59728667567763e-07,73852.99299186164,0.0826869532316722,30149.128196748563,1.9473660674910498e-17,69630.45571166053,0.2414442548410276,44566.84357983604,0.003056045202250049,4.5690547666210814e-06,8033358.767699332,0.07476857553077197,0.048952824520385255,0.06781043455673308,0.22326601295513565,95.62727814428565,0.00010929567640035434,8.21629482941242e-10,8.256188726170254e+28,15799.574568635046,440671292465318.1,25308.513953030244,3.8584361651140184e+16,35390.717526261506,5.795967665446232e+27,24095.480771257215,1.0153546932897179e+27,773.0,1.6805823005360738e-06,6.590390638780227e-17,1.0059968979337623,0.011694508741336481,0.795710407799132,0.19259508345953144,1.2387268941309643e-10,0.053200436137057966,7917003.042825017,1.3569104121037174e-06,3.236718884323565e-07,1.690660581061676e-06,metal,metal_limited/traps_defect_limited,intact_oxide
3.179645140804464e-08,78674.43367719222,0.09440498927026415,45656.0747603418,4.5894508797960386e-18,69786.85606792112,0.08127847092942958,156916.36269228676,0.002677667741865823,4.916849679884908e-06,8855393.933688562,0.05239580378769048,0.04070195788178052,0.06576390431153716,0.05797419948748067,44.298905347783524,0.00023748125121395662,8.554091485068323e-10,8.16729941826512e+28,18528.800136716505,645940388179952.2,29033.037421619996,4.422024615911735e+16,41480.08451261726,2.9154025189659506e+27,39331.3151001629,1.3906727405295034e+27,773.0,8.601870890970669e-08,7.041782197596911e-17,1.0002864095348247,0.0005699227371737275,0.8405242150044648,0.15890586225836142,1.1196788953120596e-11,0.03183613628928518,8849393.546665309,7.234983180005874e-08,1.3668877109647937e-08,8.604334548811174e-08,metal,metal_limited/traps_defect_limited,intact_oxide
2.354650890291418e-07,66344.68188926084,0.07020697705097284,17589.179043380547,4.238197701073576e-17,70314.36088467213,0.08386822882179495,63096.27907882354,0.0030599369544114384,9.872011358394978e-06,7410635.618993866,0.08562434740117744,0.07350153909730404,0.08581896818074343,0.33700384438280584,14.387154751629103,1.089841265671651e-05,5.473859019548905e-10,8.866817983231851e+28,23778.17522297293,482490957627325.25,29533.777018153534,4865989721001703.0,36349.504998732256,7.250736054446135e+27,33587.29465191945,1.2075513371667748e+26,773.0,4.761515088909786e-06,7.768860998560468e-17,1.033565256908758,0.06052696791989683,0.687638818904554,0.25183421317554905,2.156923866159407e-10,0.040882731089606,6811111.673531585,3.5624026829706855e-06,1.1991124059391004e-06,4.92133656614397e-06,metal,metal_limited/traps_defect_limited,intact_oxide
