D_ref,E_D,K_s_ref,H_s,D_ox_ref,E_D_ox,K_ox_ref,H_sol_ox,metal_thickness,oxide_thickness,P_upstream,f_pinhole,f_crack,f_gb_defect,crack_thickness_factor,gb_diffusivity_factor,grain_size,gb_thickness,lattice_density,trap_dislocation_E_b,trap_dislocation_N_T,trap_gb_E_b,trap_gb_N_T,trap_vacancy_E_b,trap_vacancy_N_T,trap_carbide_E_b,trap_carbide_N_T,temperature,k_diss_ref,E_diss,K_eq_ref,H_eq,k_diss_metal_ref,E_diss_metal,K_eq_metal_ref,H_eq_metal,Y_flux,Y_permeability,Y_theta
4.285e-11,73333.33333333333,0.1,17333.333333333336,7.8e-21,71000.0,0.29333333333333333,170000.0,0.0005,1e-05,6666666.666666699,0.06667,0.03334000000000001,0.06667,0.01,100.0,1e-05,3e-10,1.0666666666666667e+29,18333.333333333332,816000000000000.0,26666.666666666668,6000000000000.0,35000.0,6.667e+27,40000.0,2e+23,1039.6666666666665,3.1629658000000005e-06,70000.0,1e-06,5000.0,0.0001346,100000.0,0.0006666667,40000.0,7.513771265592308e-07,8.645390194407367e-15,0.6994340478075753
4.285e-11,60000.0,0.1,17333.333333333336,7.8e-21,71000.0,0.29333333333333333,170000.0,0.0005,1e-05,6666666.666666699,0.06667,0.03334000000000001,0.06667,0.01,100.0,1e-05,3e-10,1.0666666666666667e+29,18333.333333333332,816000000000000.0,26666.666666666668,6000000000000.0,35000.0,6.667e+27,40000.0,2e+23,1039.6666666666665,3.1629658000000005e-06,70000.0,1e-06,5000.0,0.0001346,100000.0,0.0006666667,40000.0,8.933184464365791e-07,8.725589835256679e-15,0.6994339277432052
4.285e-11,60000.0,0.1,17333.333333333336,7.8e-21,71000.0,0.29333333333333333,170000.0,0.0005,1e-05,6666666.666666699,0.06667,0.03334000000000001,0.06667,0.01,100.0,1e-05,3e-10,1.0666666666666667e+29,18333.333333333332,816000000000000.0,26666.666666666668,6000000000000.0,35000.0,6.667e+27,40000.0,2e+23,1039.6666666666665,3.1629658000000005e-06,50000.0,1e-06,5000.0,0.0001346,100000.0,0.0006666667,40000.0,8.933204022088262e-07,8.725589835256679e-15,0.6994343970883563
4.285e-11,60000.0,0.1,17333.333333333336,5.2002599999999995e-17,71000.0,0.29333333333333333,170000.0,0.0005,1e-05,6666666.666666699,0.06667,0.03334000000000001,0.06667,0.01,100.0,1e-05,3e-10,1.0666666666666667e+29,18333.333333333332,816000000000000.0,26666.666666666668,6000000000000.0,35000.0,6.667e+27,40000.0,2e+23,1039.6666666666665,3.1629658000000005e-06,50000.0,1e-06,5000.0,0.0001346,100000.0,0.0006666667,40000.0,1.2635402565879757e-06,2.437121221442031e-13,0.699434201409953
4.285e-11,60000.0,0.1,17333.333333333336,5.2002599999999995e-17,71000.0,0.29333333333333333,170000.0,0.0005,1e-05,6666666.666666699,0.06667,0.03334000000000001,0.06667,0.01,100.0,1e-05,3e-10,1.0666666666666667e+29,18333.333333333332,816000000000000.0,30000.0,6000000000000.0,35000.0,6.667e+27,40000.0,2e+23,1039.6666666666665,3.1629658000000005e-06,50000.0,1e-06,5000.0,0.0001346,100000.0,0.0006666667,40000.0,1.2635402565879757e-06,2.437121221442031e-13,0.699434201409953
4.285e-11,60000.0,0.1,17333.333333333336,5.2002599999999995e-17,71000.0,0.29333333333333333,170000.0,0.0005,1e-05,6666666.666666699,1e-05,0.03334000000000001,0.06667,0.01,100.0,1e-05,3e-10,1.0666666666666667e+29,18333.333333333332,816000000000000.0,30000.0,6000000000000.0,35000.0,6.667e+27,40000.0,2e+23,1039.6666666666665,3.1629658000000005e-06,50000.0,1e-06,5000.0,0.0001346,100000.0,0.0006666667,40000.0,1.2635333580104502e-06,2.437121221442031e-13,0.699434201409953
4.285e-07,80000.0,0.0667,17333.333333333336,2.6005200000000004e-17,69666.66666666667,0.1866666666666667,70000.0,0.0035,1e-05,1e-07,0.06667,0.03334000000000001,0.03334000000000001,0.17333333333333337,1.0,1e-05,3e-10,9.333333333333333e+28,25000.0,816000000000000.0,26666.666666666668,6000000000000.0,35000.0,1e+24,20000.0,2e+23,573.0,6.324982900000001e-06,70000.0,6.666666699999999e-07,35000.0,1.346e-08,90000.0,0.001,28333.333333333332,2.11264527476032e-18,6.22630546016397e-20,2.3483000361413447e-08
4.285e-07,80000.0,0.0667,17333.333333333336,2.6005200000000004e-17,69666.66666666667,0.1866666666666667,70000.0,0.0035,1e-05,1e-07,0.06667,0.03334000000000001,0.03334000000000001,0.17333333333333337,1.0,1e-05,3e-10,9.333333333333333e+28,25000.0,816000000000000.0,26666.666666666668,6000000000000.0,45000.0,1e+24,20000.0,2e+23,573.0,6.324982900000001e-06,70000.0,6.666666699999999e-07,35000.0,1.346e-08,90000.0,0.001,28333.333333333332,2.11262929270003e-18,6.22630537661617e-20,2.3483002670417264e-08
4.285e-07,80000.0,0.0667,17333.333333333336,2.6005200000000004e-17,69666.66666666667,0.1866666666666667,70000.0,0.0035,1e-05,1e-07,0.06667,0.03334000000000001,0.03334000000000001,0.17333333333333337,1.0,1e-05,3e-10,9.333333333333333e+28,25000.0,816000000000000.0,26666.666666666668,6000000000000.0,45000.0,1e+24,20000.0,2e+23,573.0,6.324982900000001e-06,70000.0,6.666666699999999e-07,35000.0,1.346e-08,90000.0,0.001,5000.0,2.1126292926973736e-18,6.22630537661617e-20,2.3483002670417264e-08
4.285e-07,80000.0,0.0667,17333.333333333336,2.6005200000000004e-17,69666.66666666667,0.1866666666666667,70000.0,0.0035,1e-05,1e-07,0.06667,0.03334000000000001,0.03334000000000001,0.17333333333333337,1.0,1e-05,3e-10,9.333333333333333e+28,25000.0,816000000000000.0,26666.666666666668,6000000000000.0,45000.0,6.667e+27,20000.0,2e+23,573.0,6.324982900000001e-06,70000.0,6.666666699999999e-07,35000.0,1.346e-08,90000.0,0.001,5000.0,2.0025172830372154e-18,6.225670716391188e-20,2.3499952360050184e-08
4.285e-07,80000.0,0.0667,17333.333333333336,2.6005200000000004e-17,69666.66666666667,0.1866666666666667,70000.0,0.0035,1e-05,1e-07,0.06667,0.03334000000000001,0.03334000000000001,0.17333333333333337,1.0,1e-05,3e-10,9.333333333333333e+28,25000.0,816000000000000.0,26666.666666666668,6000000000000.0,45000.0,6.667e+27,20000.0,2e+23,573.0,6.324982900000001e-06,70000.0,6.666666699999999e-07,35000.0,1.346e-08,70000.0,0.001,5000.0,2.189410324000014e-18,6.225670716391188e-20,2.3499952360050184e-08
4.285e-07,80000.0,0.0667,17333.333333333336,2.6005200000000004e-17,69666.66666666667,0.1866666666666667,70000.0,0.0035,1e-05,1e-07,0.06667,0.03334000000000001,0.03334000000000001,0.17333333333333337,1.0,1e-05,3e-10,9.333333333333333e+28,18333.333333333332,816000000000000.0,26666.666666666668,6000000000000.0,45000.0,6.667e+27,20000.0,2e+23,573.0,6.324982900000001e-06,70000.0,6.666666699999999e-07,35000.0,1.346e-08,70000.0,0.001,5000.0,2.189410324000014e-18,6.225670716391188e-20,2.3499952360050184e-08
4.285e-07,80000.0,0.0667,17333.333333333336,2.6005200000000004e-17,69666.66666666667,0.1866666666666667,70000.0,0.0035,1e-05,1e-07,0.06667,0.03334000000000001,0.03334000000000001,0.17333333333333337,1.0,1e-05,3e-10,9.333333333333333e+28,18333.333333333332,816000000000000.0,30000.0,6000000000000.0,45000.0,6.667e+27,20000.0,2e+23,573.0,6.324982900000001e-06,70000.0,6.666666699999999e-07,35000.0,1.346e-08,70000.0,0.001,5000.0,2.189410324000014e-18,6.225670716391188e-20,2.3499952360050184e-08
4.285e-07,66666.66666666667,0.0667,17333.333333333336,2.6005200000000004e-17,69666.66666666667,0.1866666666666667,70000.0,0.0035,1e-05,1e-07,0.06667,0.03334000000000001,0.03334000000000001,0.17333333333333337,1.0,1e-05,3e-10,9.333333333333333e+28,18333.333333333332,816000000000000.0,30000.0,6000000000000.0,45000.0,6.667e+27,20000.0,2e+23,573.0,6.324982900000001e-06,70000.0,6.666666699999999e-07,35000.0,1.346e-08,70000.0,0.001,5000.0,2.2736835537689543e-18,6.226162591422994e-20,2.3486918071213565e-08
4.285e-07,66666.66666666667,0.0667,17333.333333333336,2.6005200000000004e-17,69666.66666666667,0.1866666666666667,70000.0,0.0035,1e-05,1e-07,0.06667,0.03334000000000001,0.1,0.17333333333333337,1.0,1e-05,3e-10,9.333333333333333e+28,18333.333333333332,816000000000000.0,30000.0,6000000000000.0,45000.0,6.667e+27,20000.0,2e+23,573.0,6.324982900000001e-06,70000.0,6.666666699999999e-07,35000.0,1.346e-08,70000.0,0.001,5000.0,2.2736835537689543e-18,6.226162591422994e-20,2.3486918071213565e-08
4.285e-07,66666.66666666667,0.0667,17333.333333333336,2.6005200000000004e-17,69666.66666666667,0.1866666666666667,70000.0,0.0035,1e-05,1e-07,0.06667,0.03334000000000001,0.1,0.17333333333333337,1.0,1e-05,3e-10,9.333333333333333e+28,18333.333333333332,816000000000000.0,30000.0,6000000000000.0,45000.0,6.667e+27,20000.0,2e+23,1039.6666666666665,6.324982900000001e-06,70000.0,6.666666699999999e-07,35000.0,1.346e-08,70000.0,0.001,5000.0,3.2268346019611245e-14,3.230855873211223e-14,4.297906890445768e-09
4.285e-07,66666.66666666667,0.0667,17333.333333333336,2.6005200000000004e-17,69666.66666666667,0.1866666666666667,70000.0,0.0035,1e-05,1e-07,0.06667,0.03334000000000001,0.1,0.17333333333333337,1.0,1e-05,3e-10,9.333333333333333e+28,18333.333333333332,816000000000000.0,30000.0,6000000000000.0,45000.0,6.667e+27,20000.0,2e+23,1039.6666666666665,6.324982900000001e-06,70000.0,6.666666699999999e-07,35000.0,1.346e-08,70000.0,0.00033333340000000003,5000.0,3.2268346019651704e-14,3.230855873211223e-14,4.297906890445768e-09
4.285e-07,66666.66666666667,0.0667,17333.333333333336,2.6005200000000004e-17,69666.66666666667,0.1866666666666667,70000.0,0.0035,1e-05,1e-07,0.06667,0.03334000000000001,0.1,0.17333333333333337,1.0,1e-05,3e-10,9.333333333333333e+28,18333.333333333332,816000000000000.0,30000.0,6000000000000.0,45000.0,6.667e+27,20000.0,1.3334e+27,1039.6666666666665,6.324982900000001e-06,70000.0,6.666666699999999e-07,35000.0,1.346e-08,70000.0,0.00033333340000000003,5000.0,3.2268328399051103e-14,3.230853611136653e-14,4.298933241269753e-09
4.285e-07,66666.66666666667,0.0001,17333.333333333336,2.6005200000000004e-17,69666.66666666667,0.1866666666666667,70000.0,0.0035,1e-05,1e-07,0.06667,0.03334000000000001,0.1,0.17333333333333337,1.0,1e-05,3e-10,9.333333333333333e+28,18333.333333333332,816000000000000.0,30000.0,6000000000000.0,45000.0,6.667e+27,20000.0,1.3334e+27,1039.6666666666665,6.324982900000001e-06,70000.0,6.666666699999999e-07,35000.0,1.346e-08,70000.0,0.00033333340000000003,5000.0,2.5661920817926015e-14,3.0895191950724164e-14,5.6768929887353096e-08
4.285e-07,66666.66666666667,0.0001,17333.333333333336,2.6005200000000004e-17,69666.66666666667,0.1866666666666667,70000.0,0.0035,1e-05,6666666.666666699,0.06667,0.03334000000000001,0.1,0.17333333333333337,1.0,1e-05,3e-10,9.333333333333333e+28,18333.333333333332,816000000000000.0,30000.0,6000000000000.0,45000.0,6.667e+27,20000.0,1.3334e+27,1039.6666666666665,6.324982900000001e-06,70000.0,6.666666699999999e-07,35000.0,1.346e-08,70000.0,0.00033333340000000003,5000.0,4.924324852045764e-07,3.0895191950724164e-14,0.5045400851282587
4.285e-07,66666.66666666667,0.0001,17333.333333333336,2.6005200000000004e-17,69666.66666666667,0.1866666666666667,70000.0,0.0035,1e-05,6666666.666666699,0.06667,0.03334000000000001,0.1,0.17333333333333337,1.0,1e-05,3e-10,9.333333333333333e+28,18333.333333333332,816000000000000.0,30000.0,6000000000000.0,45000.0,6.667e+27,33333.33333333333,1.3334e+27,1039.6666666666665,6.324982900000001e-06,70000.0,6.666666699999999e-07,35000.0,1.346e-08,70000.0,0.00033333340000000003,5000.0,4.7555651520940525e-07,3.084454448165732e-14,0.5045400888296662
4.285e-07,66666.66666666667,0.0001,17333.333333333336,2.6005200000000004e-17,69666.66666666667,0.1866666666666667,70000.0,0.0035,1e-05,6666666.666666699,0.06667,0.03334000000000001,0.1,0.17333333333333337,67.0,1e-05,3e-10,9.333333333333333e+28,18333.333333333332,816000000000000.0,30000.0,6000000000000.0,45000.0,6.667e+27,33333.33333333333,1.3334e+27,1039.6666666666665,6.324982900000001e-06,70000.0,6.666666699999999e-07,35000.0,1.346e-08,70000.0,0.00033333340000000003,5000.0,4.783545907206496e-07,3.084454448165732e-14,0.5045400888296662
4.285e-07,66666.66666666667,0.0001,17333.333333333336,2.6005200000000004e-17,69666.66666666667,0.4,70000.0,0.0035,1e-05,6666666.666666699,0.06667,0.03334000000000001,0.1,0.17333333333333337,67.0,1e-05,3e-10,9.333333333333333e+28,18333.333333333332,816000000000000.0,30000.0,6000000000000.0,45000.0,6.667e+27,33333.33333333333,1.3334e+27,1039.6666666666665,6.324982900000001e-06,70000.0,6.666666699999999e-07,35000.0,1.346e-08,70000.0,0.00033333340000000003,5000.0,4.902691454971759e-07,6.283667642428593e-14,0.5045400855582228
4.285e-07,66666.66666666667,0.0001,17333.333333333336,2.6005200000000004e-17,69666.66666666667,0.4,70000.0,0.0005,1e-05,6666666.666666699,0.06667,0.03334000000000001,0.1,0.17333333333333337,67.0,1e-05,3e-10,9.333333333333333e+28,18333.333333333332,816000000000000.0,30000.0,6000000000000.0,45000.0,6.667e+27,33333.33333333333,1.3334e+27,1039.6666666666665,6.324982900000001e-06,70000.0,6.666666699999999e-07,35000.0,1.346e-08,70000.0,0.00033333340000000003,5000.0,3.038734140368118e-06,6.283667642428593e-14,0.5045395429705083
4.285e-07,66666.66666666667,0.0001,17333.333333333336,2.6005200000000004e-17,69666.66666666667,0.4,70000.0,0.0005,1e-05,6666666.666666699,0.06667,0.03334000000000001,0.1,0.17333333333333337,67.0,1e-05,3e-10,9.333333333333333e+28,18333.333333333332,816000000000000.0,30000.0,6000000000000.0,45000.0,6.667e+27,33333.33333333333,1.3334e+27,1039.6666666666665,6.324982900000001e-06,70000.0,1e-14,35000.0,1.346e-08,70000.0,0.00033333340000000003,5000.0,3.0387398274993327e-06,6.283667642428593e-14,0.00012470346777196872
4.285e-07,66666.66666666667,0.0001,17333.333333333336,2.6005200000000004e-17,69666.66666666667,0.4,70000.0,0.0005,1e-05,6666666.666666699,0.06667,0.1,0.1,0.17333333333333337,67.0,1e-05,3e-10,9.333333333333333e+28,18333.333333333332,816000000000000.0,30000.0,6000000000000.0,45000.0,6.667e+27,33333.33333333333,1.3334e+27,1039.6666666666665,6.324982900000001e-06,70000.0,1e-14,35000.0,1.346e-08,70000.0,0.00033333340000000003,5000.0,3.0694396953289117e-06,6.283667642428593e-14,0.00012470346777196872
4.285e-07,66666.66666666667,0.0001,17333.333333333336,2.6005200000000004e-17,69666.66666666667,0.4,70000.0,0.0005,1e-05,6666666.666666699,0.06667,0.1,0.1,0.17333333333333337,67.0,1e-05,3e-10,9.333333333333333e+28,18333.333333333332,816000000000000.0,30000.0,6000000000000.0,45000.0,6.667e+27,33333.33333333333,1.3334e+27,1039.6666666666665,9.487e-10,70000.0,1e-14,35000.0,1.346e-08,70000.0,0.00033333340000000003,5000.0,3.0568475392878496e-06,6.283667642428593e-14,0.0001241732965600109
4.285e-07,66666.66666666667,0.0001,17333.333333333336,2.6005200000000004e-17,69666.66666666667,0.4,170000.0,0.0005,1e-05,6666666.666666699,0.06667,0.1,0.1,0.17333333333333337,67.0,1e-05,3e-10,9.333333333333333e+28,18333.333333333332,816000000000000.0,30000.0,6000000000000.0,45000.0,6.667e+27,33333.33333333333,1.3334e+27,1039.6666666666665,9.487e-10,70000.0,1e-14,35000.0,1.346e-08,70000.0,0.00033333340000000003,5000.0,3.486870575106393e-06,6.677180432496508e-13,0.00012406967805344746
4.285e-07,66666.66666666667,0.0001,17333.333333333336,2.6005200000000004e-17,69666.66666666667,0.4,170000.0,0.0005,1e-05,6666666.666666699,0.06667,0.1,0.1,0.17333333333333337,67.0,1e-05,3e-10,9.333333333333333e+28,18333.333333333332,816000000000000.0,30000.0,4.0002e+16,45000.0,6.667e+27,33333.33333333333,1.3334e+27,1039.6666666666665,9.487e-10,70000.0,1e-14,35000.0,1.346e-08,70000.0,0.00033333340000000003,5000.0,3.486870575103146e-06,6.67718043249036e-13,0.00012406967805344806
4.285e-07,66666.66666666667,0.0001,50000.0,2.6005200000000004e-17,69666.66666666667,0.4,170000.0,0.0005,1e-05,6666666.666666699,0.06667,0.1,0.1,0.17333333333333337,67.0,1e-05,3e-10,9.333333333333333e+28,18333.333333333332,816000000000000.0,30000.0,4.0002e+16,45000.0,6.667e+27,33333.33333333333,1.3334e+27,1039.6666666666665,9.487e-10,70000.0,1e-14,35000.0,1.346e-08,70000.0,0.00033333340000000003,5000.0,1.9844236613138716e-06,3.8184338362828295e-13,0.00012434337525632014
4.285e-07,66666.66666666667,0.0001,50000.0,2.6005200000000004e-17,69666.66666666667,0.4,170000.0,0.0005,3.3334000000000006e-06,6666666.666666699,0.06667,0.1,0.1,0.17333333333333337,67.0,1e-05,3e-10,9.333333333333333e+28,18333.333333333332,816000000000000.0,30000.0,4.0002e+16,45000.0,6.667e+27,33333.33333333333,1.3334e+27,1039.6666666666665,9.487e-10,70000.0,1e-14,35000.0,1.346e-08,70000.0,0.00033333340000000003,5000.0,1.9846261736205795e-06,3.8184338362828295e-13,0.00012434332635189978
4.285e-07,66666.66666666667,0.0001,50000.0,7.8e-17,69666.66666666667,0.4,170000.0,0.0005,3.3334000000000006e-06,6666666.666666699,0.06667,0.1,0.1,0.17333333333333337,67.0,1e-05,3e-10,9.333333333333333e+28,18333.333333333332,816000000000000.0,30000.0,4.0002e+16,45000.0,6.667e+27,33333.33333333333,1.3334e+27,1039.6666666666665,9.487e-10,70000.0,1e-14,35000.0,1.346e-08,70000.0,0.00033333340000000003,5000.0,1.9846936849437296e-06,3.8443063792185537e-13,0.00012434331004861638
4.285e-07,66666.66666666667,0.0001,50000.0,7.8e-17,69666.66666666667,0.4,170000.0,0.0005,3.3334000000000006e-06,6666666.666666699,0.06667,0.1,0.1,0.17333333333333337,67.0,1e-05,3e-10,9.333333333333333e+28,18333.333333333332,816000000000000.0,30000.0,4.0002e+16,45000.0,6.667e+27,33333.33333333333,1.3334e+27,1039.6666666666665,9.487e-10,70000.0,1e-14,35000.0,8.973782e-05,70000.0,0.00033333340000000003,5000.0,1.9865362652910745e-06,3.844306379218555e-13,0.00012434331004861638
4.285e-07,66666.66666666667,0.0001,50000.0,7.8e-17,69666.66666666667,0.4,170000.0,0.0005,3.3334000000000006e-06,6666666.666666699,1e-05,0.1,0.1,0.17333333333333337,67.0,1e-05,3e-10,9.333333333333333e+28,18333.333333333332,816000000000000.0,30000.0,4.0002e+16,45000.0,6.667e+27,33333.33333333333,1.3334e+27,1039.6666666666665,9.487e-10,70000.0,1e-14,35000.0,8.973782e-05,70000.0,0.00033333340000000003,5000.0,1.986149925781031e-06,3.8443063792185537e-13,0.00012434331004861638
4.285e-07,66666.66666666667,0.0001,50000.0,7.8e-17,69666.66666666667,0.4,170000.0,0.0005,3.3334000000000006e-06,6666666.666666699,1e-05,0.1,0.1,0.17333333333333337,67.0,1e-05,3e-10,9.333333333333333e+28,18333.333333333332,272054400000000.03,30000.0,4.0002e+16,45000.0,6.667e+27,33333.33333333333,1.3334e+27,1039.6666666666665,9.487e-10,70000.0,1e-14,35000.0,8.973782e-05,70000.0,0.00033333340000000003,5000.0,1.9861499257810373e-06,3.8443063792185663e-13,0.00012434331004861638
4.285e-07,66666.66666666667,0.0001,50000.0,7.8e-17,69666.66666666667,0.4,170000.0,0.0005,3.3334000000000006e-06,6666666.666666699,1e-05,0.1,0.1,0.17333333333333337,67.0,0.00033666666666666665,3e-10,9.333333333333333e+28,18333.333333333332,272054400000000.03,30000.0,4.0002e+16,45000.0,6.667e+27,33333.33333333333,1.3334e+27,1039.6666666666665,9.487e-10,70000.0,1e-14,35000.0,8.973782e-05,70000.0,0.00033333340000000003,5000.0,1.9841758764390427e-06,3.8404873206452303e-13,0.00012434366860788885
4.285e-07,66666.66666666667,0.0001,50000.0,7.8e-17,71000.0,0.4,170000.0,0.0005,3.3334000000000006e-06,6666666.666666699,1e-05,0.1,0.1,0.17333333333333337,67.0,0.00033666666666666665,3e-10,9.333333333333333e+28,18333.333333333332,272054400000000.03,30000.0,4.0002e+16,45000.0,6.667e+27,33333.33333333333,1.3334e+27,1039.6666666666665,9.487e-10,70000.0,1e-14,35000.0,8.973782e-05,70000.0,0.00033333340000000003,5000.0,1.9841788336414167e-06,3.841535647823139e-13,0.00012434366795189417
4.285e-07,66666.66666666667,0.0001,50000.0,7.8e-17,71000.0,0.4,170000.0,0.0005,3.3334000000000006e-06,6666666.666666699,1e-05,0.1,0.1,0.17333333333333337,67.0,0.00033666666666666665,3e-10,9.333333333333333e+28,18333.333333333332,272054400000000.03,30000.0,4.0002e+16,45000.0,6.667e+27,33333.33333333333,1.3334e+27,1039.6666666666665,9.487e-10,50000.0,1e-14,35000.0,8.973782e-05,70000.0,0.00033333340000000003,5000.0,1.9874198165244376e-06,3.84153564782314e-13,0.00012454674845080736
1.4286190000000003e-07,66666.66666666667,0.0001,50000.0,7.8e-17,71000.0,0.4,170000.0,0.0005,3.3334000000000006e-06,6666666.666666699,1e-05,0.1,0.1,0.17333333333333337,67.0,0.00033666666666666665,3e-10,9.333333333333333e+28,18333.333333333332,272054400000000.03,30000.0,4.0002e+16,45000.0,6.667e+27,33333.33333333333,1.3334e+27,1039.6666666666665,9.487e-10,50000.0,1e-14,35000.0,8.973782e-05,70000.0,0.00033333340000000003,5000.0,6.631693212022798e-07,1.2834316557399548e-13,0.00012465124785181493
1.4286190000000003e-07,66666.66666666667,0.0001,50000.0,7.8e-17,71000.0,0.4,170000.0,0.0005,3.3334000000000006e-06,6666666.666666699,1e-05,0.1,0.1,0.17333333333333337,67.0,0.00033666666666666665,3e-10,9.333333333333333e+28,18333.333333333332,272054400000000.03,30000.0,4.0002e+16,45000.0,6.667e+27,33333.33333333333,1.3334e+27,1039.6666666666665,9.487e-10,50000.0,1e-14,5000.0,8.973782e-05,70000.0,0.00033333340000000003,5000.0,6.631692610478094e-07,1.2834316557399548e-13,0.000232554746119596
1.4286190000000003e-07,66666.66666666667,0.0001,50000.0,7.8e-17,71000.0,0.4,170000.0,0.0005,3.3334000000000006e-06,6666666.666666699,1e-05,0.1,0.1,0.5,67.0,0.00033666666666666665,3e-10,9.333333333333333e+28,18333.333333333332,272054400000000.03,30000.0,4.0002e+16,45000.0,6.667e+27,33333.33333333333,1.3334e+27,1039.6666666666665,9.487e-10,50000.0,1e-14,5000.0,8.973782e-05,70000.0,0.00033333340000000003,5000.0,6.631691107242189e-07,1.2834316557399548e-13,0.000232554746119596
1.4286190000000003e-07,66666.66666666667,0.0001,50000.0,7.8e-17,71000.0,0.4,170000.0,0.0005,3.3334000000000006e-06,6666666.666666699,1e-05,0.1,0.1,0.5,67.0,0.00033666666666666665,3e-10,1.2e+29,18333.333333333332,272054400000000.03,30000.0,4.0002e+16,45000.0,6.667e+27,33333.33333333333,1.3334e+27,1039.6666666666665,9.487e-10,50000.0,1e-14,5000.0,8.973782e-05,70000.0,0.00033333340000000003,5000.0,8.362998009567095e-07,1.618231832541864e-13,0.00023252926388397937
1.4286190000000003e-07,66666.66666666667,0.0001,50000.0,7.8e-17,71000.0,0.4,170000.0,0.0005,3.3334000000000006e-06,6666666.666666699,1e-05,0.1,0.1,0.5,67.0,0.00033666666666666665,7.666666666666667e-10,1.2e+29,18333.333333333332,272054400000000.03,30000.0,4.0002e+16,45000.0,6.667e+27,33333.33333333333,1.3334e+27,1039.6666666666665,9.487e-10,50000.0,1e-14,5000.0,8.973782e-05,70000.0,0.00033333340000000003,5000.0,8.363395158863852e-07,1.6183086209566148e-13,0.00023252925803821247
1.4286190000000003e-07,80000.0,0.0667,1000.0,5.2002599999999995e-17,71000.0,0.1866666666666667,20000.0,0.0005,1e-10,6666666.666666699,0.03334000000000001,0.03334000000000001,0.06667,0.5,67.0,0.00033666666666666665,7.666666666666667e-10,1.0666666666666667e+29,15000.0,816000000000000.0,26666.666666666668,6000000000000.0,40000.0,3.334000000000001e+27,40000.0,6.668000000000002e+26,1039.6666666666665,3.1629658000000005e-06,70000.0,1e-06,5000.0,8.973782e-05,70000.0,0.0006666667,28333.333333333332,0.002401331590742654,3.0068601702208267e-15,0.6970156977194687
1.4286190000000003e-07,80000.0,0.0667,1000.0,5.2002599999999995e-17,71000.0,0.4,20000.0,0.0005,1e-10,6666666.666666699,0.03334000000000001,0.03334000000000001,0.06667,0.5,67.0,0.00033666666666666665,7.666666666666667e-10,1.0666666666666667e+29,15000.0,816000000000000.0,26666.666666666668,6000000000000.0,40000.0,3.334000000000001e+27,40000.0,6.668000000000002e+26,1039.6666666666665,3.1629658000000005e-06,70000.0,1e-06,5000.0,8.973782e-05,70000.0,0.0006666667,28333.333333333332,0.002436695396245394,6.443226013499275e-15,0.6969753707564564
1.4286190000000003e-07,80000.0,0.0667,1000.0,5.2002599999999995e-17,71000.0,0.4,20000.0,0.0005,6.6667e-06,6666666.666666699,0.03334000000000001,0.03334000000000001,0.06667,0.5,67.0,0.00033666666666666665,7.666666666666667e-10,1.0666666666666667e+29,15000.0,816000000000000.0,26666.666666666668,6000000000000.0,40000.0,3.334000000000001e+27,40000.0,6.668000000000002e+26,1039.6666666666665,3.1629658000000005e-06,70000.0,1e-06,5000.0,8.973782e-05,70000.0,0.0006666667,28333.333333333332,9.549799464178744e-05,6.443226013499275e-15,0.6994322321354628
1.4286190000000003e-07,80000.0,0.0667,1000.0,5.2002599999999995e-17,71000.0,0.4,20000.0,0.0005,6.6667e-06,6666666.666666699,0.03334000000000001,0.03334000000000001,0.06667,0.5,67.0,0.00033666666666666665,7.666666666666667e-10,1.0666666666666667e+29,15000.0,816000000000000.0,26666.666666666668,6000000000000.0,40000.0,1e+28,40000.0,6.668000000000002e+26,1039.6666666666665,3.1629658000000005e-06,70000.0,1e-06,5000.0,8.973782e-05,70000.0,0.0006666667,28333.333333333332,4.773037130264094e-05,6.443112572109503e-15,0.6994322354643697
1.4286190000000003e-07,80000.0,0.0667,1000.0,5.2002599999999995e-17,71000.0,0.4,20000.0,0.0005,6.6667e-06,6666666.666666699,0.03334000000000001,0.03334000000000001,0.06667,0.5,67.0,0.00033666666666666665,7.666666666666667e-10,1.0666666666666667e+29,21666.666666666664,816000000000000.0,26666.666666666668,6000000000000.0,40000.0,1e+28,40000.0,6.668000000000002e+26,1039.6666666666665,3.1629658000000005e-06,70000.0,1e-06,5000.0,8.973782e-05,70000.0,0.0006666667,28333.333333333332,4.7730371302640746e-05,6.443112572109503e-15,0.6994322354643697
1.4286190000000003e-07,80000.0,0.0667,1000.0,5.2002599999999995e-17,71000.0,0.4,20000.0,0.0005,6.6667e-06,6666666.666666699,0.03334000000000001,0.03334000000000001,0.06667,0.5,67.0,0.00033666666666666665,7.666666666666667e-10,1.0666666666666667e+29,21666.666666666664,816000000000000.0,26666.666666666668,6000000000000.0,40000.0,1e+28,40000.0,6.668000000000002e+26,573.0,3.1629658000000005e-06,70000.0,1e-06,5000.0,8.973782e-05,70000.0,0.0006666667,28333.333333333332,1.4836213305564717e-09,1.2167753240020446e-18,0.6477249413339415
